# t[days] u g r i z y J H K
1.22449 -4.148 -7.972 -9.832 -10.768 -11.214 -11.491 -11.923 -12.300 -12.384 
1.42857 -4.148 -7.972 -9.832 -10.768 -11.214 -11.491 -11.923 -12.300 -12.409 
1.63265 -2.933 -7.194 -9.299 -10.352 -10.843 -11.131 -11.690 -12.171 -12.384 
1.83673 -1.483 -6.410 -8.739 -9.876 -10.481 -10.808 -11.475 -12.031 -12.369 
2.04082 1.946 -5.659 -8.111 -9.448 -10.020 -10.375 -11.205 -11.902 -12.270 
2.24490 4.010 -5.045 -7.521 -8.787 -9.582 -9.923 -10.905 -11.729 -12.181 
2.44898 6.074 -4.192 -6.950 -8.312 -9.120 -9.638 -10.644 -11.556 -12.096 
2.65306 8.138 -3.807 -6.185 -7.810 -8.784 -9.231 -10.344 -11.355 -11.965 
2.85714 10.202 -3.042 -5.615 -7.387 -8.165 -8.855 -10.047 -11.139 -11.869 
3.06122 12.266 -2.839 -5.373 -6.993 -7.857 -8.454 -9.787 -10.908 -11.657 
3.26531 14.330 -2.198 -4.759 -6.453 -7.450 -8.027 -9.373 -10.687 -11.587 
3.46939 16.394 -1.371 -4.252 -6.091 -6.997 -7.702 -9.141 -10.470 -11.394 
3.67347 18.458 -1.342 -3.767 -5.494 -6.476 -7.099 -8.777 -10.297 -11.258 
3.87755 20.522 -0.062 -3.213 -5.381 -5.959 -6.681 -8.548 -10.073 -11.037 
4.08163 22.586 4.338 -3.178 -4.505 -5.541 -6.649 -8.164 -9.812 -10.968 
4.28571 24.650 5.773 -2.366 -4.008 -5.176 -6.221 -7.872 -9.612 -10.760 
4.48980 26.714 7.208 -2.317 -3.561 -4.940 -5.711 -7.549 -9.375 -10.600 
4.69388 28.778 8.644 -1.420 -3.473 -4.636 -5.303 -7.204 -9.151 -10.419 
4.89796 30.842 10.079 -1.334 -2.435 -3.433 -5.291 -7.051 -8.948 -10.244 
5.10204 32.906 11.514 -0.230 -1.826 -3.101 -4.950 -6.818 -8.795 -10.055 
5.30612 34.970 12.950 3.594 -2.435 -3.100 -4.538 -6.508 -8.391 -9.854 
5.51020 37.034 14.385 4.777 -1.908 -3.101 -3.335 -6.105 -8.136 -9.711 
5.71429 39.098 15.821 5.959 -1.908 -2.409 -3.335 -5.870 -8.117 -9.535 
5.91837 39.098 15.821 5.959 0.000 -2.383 -1.893 -5.662 -7.760 -9.358 
