# t[days] Lbol[erg/s]
1.22449 7.31638e+40
1.42857 7.31638e+40
1.63265 6.90232e+40
1.83673 6.57994e+40
2.04082 6.57994e+40
2.24490 6.70585e+40
2.44898 6.80852e+40
2.65306 6.80957e+40
2.85714 6.85106e+40
3.06122 6.94689e+40
3.26531 6.94689e+40
3.46939 6.89650e+40
3.67347 6.89650e+40
3.87755 6.89650e+40
4.08163 6.89118e+40
4.28571 6.83022e+40
4.48980 6.59203e+40
4.69388 6.51177e+40
4.89796 6.39379e+40
5.10204 6.27846e+40
5.30612 6.08974e+40
5.51020 5.96533e+40
5.71429 5.79530e+40
5.91837 5.63192e+40
