# t[days] u g r i z y J H K
1.22449 -12.960 -13.373 -14.062 -14.504 -14.842 -14.788 -14.625 -14.291 -14.132 
1.42857 -12.960 -13.373 -14.062 -14.560 -14.842 -14.818 -14.696 -14.428 -14.208 
1.63265 -12.695 -13.240 -13.933 -14.504 -14.713 -14.818 -14.724 -14.489 -14.208 
1.83673 -12.568 -13.132 -13.838 -14.467 -14.713 -14.837 -14.746 -14.583 -14.425 
2.04082 -12.403 -13.065 -13.831 -14.460 -14.751 -14.885 -14.828 -14.650 -14.437 
2.24490 -12.225 -12.892 -13.726 -14.406 -14.797 -14.920 -14.919 -14.675 -14.529 
2.44898 -12.025 -12.791 -13.696 -14.403 -14.782 -14.934 -14.925 -14.730 -14.531 
2.65306 -11.818 -12.674 -13.565 -14.384 -14.797 -14.936 -14.970 -14.847 -14.684 
2.85714 -11.622 -12.515 -13.520 -14.323 -14.803 -14.974 -14.985 -14.942 -14.768 
3.06122 -11.405 -12.406 -13.454 -14.323 -14.817 -15.011 -15.032 -15.034 -14.850 
3.26531 -11.193 -12.266 -13.441 -14.323 -14.832 -15.030 -15.043 -15.042 -14.919 
3.46939 -10.977 -12.126 -13.334 -14.284 -14.817 -15.030 -15.146 -15.095 -14.940 
3.67347 -10.753 -12.000 -13.278 -14.223 -14.808 -14.957 -15.146 -15.115 -14.982 
3.87755 -10.519 -11.859 -13.224 -14.209 -14.778 -14.957 -15.162 -15.160 -15.074 
4.08163 -10.309 -11.691 -13.121 -14.143 -14.759 -14.985 -15.146 -15.199 -15.110 
4.28571 -10.075 -11.573 -13.036 -14.108 -14.743 -14.985 -15.147 -15.211 -15.130 
4.48980 -9.871 -11.418 -12.932 -14.067 -14.732 -14.942 -15.147 -15.249 -15.154 
4.69388 -9.635 -11.300 -12.852 -13.994 -14.634 -14.923 -15.164 -15.249 -15.167 
4.89796 -9.394 -11.183 -12.749 -13.962 -14.629 -14.923 -15.185 -15.272 -15.170 
5.10204 -9.149 -10.983 -12.691 -13.917 -14.592 -14.873 -15.185 -15.274 -15.188 
5.30612 -8.934 -10.868 -12.576 -13.830 -14.551 -14.838 -15.174 -15.286 -15.233 
5.51020 -8.709 -10.795 -12.509 -13.739 -14.517 -14.829 -15.171 -15.274 -15.242 
5.71429 -8.463 -10.555 -12.417 -13.718 -14.444 -14.780 -15.115 -15.269 -15.246 
5.91837 -8.257 -10.438 -12.306 -13.606 -14.399 -14.700 -15.093 -15.254 -15.242 
