# t[days] u g r i z y J H K
1.22449 -9.341 -11.608 -12.999 -13.753 -14.081 -14.157 -14.106 -13.957 -13.822 
1.42857 -9.341 -11.608 -12.999 -13.753 -14.081 -14.157 -14.155 -14.110 -13.963 
1.63265 -8.854 -11.345 -12.775 -13.633 -13.986 -14.080 -14.155 -14.112 -13.963 
1.83673 -8.148 -11.071 -12.550 -13.474 -13.845 -13.997 -14.118 -14.144 -13.963 
2.04082 -7.947 -10.675 -12.317 -13.281 -13.687 -13.901 -14.063 -14.112 -14.016 
2.24490 -7.344 -10.300 -12.062 -13.074 -13.535 -13.726 -13.975 -14.058 -14.016 
2.44898 -6.606 -9.995 -11.795 -12.877 -13.401 -13.575 -13.874 -14.004 -14.014 
2.65306 -6.076 -9.582 -11.493 -12.607 -13.156 -13.427 -13.783 -13.989 -13.950 
2.85714 -5.528 -9.357 -11.262 -12.395 -13.002 -13.266 -13.665 -13.896 -13.910 
3.06122 -5.125 -8.835 -11.006 -12.182 -12.813 -13.121 -13.559 -13.836 -13.884 
3.26531 -4.520 -8.571 -10.647 -11.968 -12.641 -12.994 -13.486 -13.769 -13.796 
3.46939 -4.333 -8.081 -10.419 -11.780 -12.458 -12.796 -13.322 -13.661 -13.782 
3.67347 -3.435 -7.970 -10.114 -11.483 -12.253 -12.598 -13.221 -13.600 -13.767 
3.87755 -2.848 -7.476 -9.854 -11.280 -12.046 -12.471 -13.077 -13.515 -13.692 
4.08163 -2.585 -7.183 -9.536 -11.072 -11.871 -12.283 -12.978 -13.461 -13.624 
4.28571 -1.365 -6.642 -9.358 -10.875 -11.637 -12.102 -12.836 -13.368 -13.600 
4.48980 -1.365 -6.450 -9.006 -10.641 -11.468 -11.924 -12.726 -13.299 -13.550 
4.69388 -0.785 -6.372 -8.738 -10.382 -11.276 -11.810 -12.614 -13.187 -13.475 
4.89796 -1.612 -5.576 -8.484 -10.147 -11.119 -11.594 -12.450 -13.103 -13.430 
5.10204 -0.415 -5.025 -8.092 -9.936 -10.893 -11.395 -12.373 -13.062 -13.373 
5.30612 1.147 -4.624 -7.972 -9.686 -10.611 -11.213 -12.233 -12.988 -13.339 
5.51020 1.649 -4.575 -7.467 -9.450 -10.422 -11.091 -12.079 -12.840 -13.274 
5.71429 2.152 -3.986 -7.415 -9.184 -10.218 -10.868 -11.930 -12.748 -13.230 
5.91837 2.152 -3.825 -6.972 -9.004 -10.075 -10.676 -11.787 -12.686 -13.136 
