# t[days] Lbol[erg/s]
1.22449 9.72407e+39
1.42857 9.72407e+39
1.63265 8.99164e+39
1.83673 7.73702e+39
2.04082 7.30561e+39
2.24490 6.37513e+39
2.44898 6.15071e+39
2.65306 5.33133e+39
2.85714 4.76913e+39
3.06122 4.43815e+39
3.26531 4.08750e+39
3.46939 3.87156e+39
3.67347 3.44242e+39
3.87755 3.24481e+39
4.08163 2.98441e+39
4.28571 2.59389e+39
4.48980 2.56279e+39
4.69388 2.29751e+39
4.89796 2.17670e+39
5.10204 1.91240e+39
5.30612 1.79642e+39
5.51020 1.64759e+39
5.71429 1.57323e+39
5.91837 1.46241e+39
