# t[days] Lbol[erg/s]
1.22449 1.43284e+40
1.42857 1.43284e+40
1.63265 1.19012e+40
1.83673 1.02083e+40
2.04082 8.94017e+39
2.24490 7.86764e+39
2.44898 6.94737e+39
2.65306 6.14655e+39
2.85714 5.42404e+39
3.06122 5.05259e+39
3.26531 4.42538e+39
3.46939 4.08246e+39
3.67347 3.65796e+39
3.87755 3.35066e+39
4.08163 3.08587e+39
4.28571 2.75213e+39
4.48980 2.56884e+39
4.69388 2.29389e+39
4.89796 2.13669e+39
5.10204 2.02633e+39
5.30612 1.78705e+39
5.51020 1.62827e+39
5.71429 1.51698e+39
5.91837 1.36845e+39
