# t[days] Lbol[erg/s]
1.22449 6.20164e+40
1.42857 6.20164e+40
1.63265 5.73302e+40
1.83673 5.29879e+40
2.04082 4.82440e+40
2.24490 4.48728e+40
2.44898 4.12197e+40
2.65306 3.88472e+40
2.85714 3.61889e+40
3.06122 3.35797e+40
3.26531 3.09073e+40
3.46939 2.91544e+40
3.67347 2.75072e+40
3.87755 2.58328e+40
4.08163 2.43380e+40
4.28571 2.21130e+40
4.48980 2.10713e+40
4.69388 1.96305e+40
4.89796 1.85083e+40
5.10204 1.71837e+40
5.30612 1.61987e+40
5.51020 1.51565e+40
5.71429 1.40436e+40
5.91837 1.31575e+40
