# t[days] u g r i z y J H K
1.22449 -11.372 -12.589 -13.635 -14.271 -14.451 -14.433 -14.461 -14.273 -14.178 
1.42857 -11.372 -12.589 -13.635 -14.301 -14.550 -14.558 -14.573 -14.420 -14.226 
1.63265 -10.982 -12.425 -13.562 -14.301 -14.550 -14.571 -14.612 -14.624 -14.348 
1.83673 -10.549 -12.176 -13.446 -14.233 -14.534 -14.621 -14.713 -14.625 -14.474 
2.04082 -10.194 -11.954 -13.312 -14.128 -14.471 -14.621 -14.713 -14.709 -14.587 
2.24490 -9.870 -11.755 -13.147 -14.053 -14.469 -14.573 -14.716 -14.779 -14.655 
2.44898 -9.386 -11.476 -13.099 -13.971 -14.395 -14.525 -14.704 -14.779 -14.684 
2.65306 -8.973 -11.202 -12.892 -13.833 -14.338 -14.465 -14.690 -14.775 -14.705 
2.85714 -8.640 -11.088 -12.730 -13.749 -14.227 -14.385 -14.651 -14.719 -14.705 
3.06122 -8.346 -10.878 -12.571 -13.653 -14.144 -14.364 -14.649 -14.768 -14.708 
3.26531 -7.854 -10.548 -12.370 -13.548 -14.066 -14.297 -14.600 -14.719 -14.724 
3.46939 -7.581 -10.326 -12.281 -13.374 -13.916 -14.207 -14.541 -14.737 -14.724 
3.67347 -7.016 -10.075 -12.062 -13.240 -13.826 -14.075 -14.488 -14.713 -14.684 
3.87755 -6.783 -9.736 -11.847 -13.069 -13.704 -13.991 -14.380 -14.640 -14.657 
4.08163 -6.379 -9.625 -11.645 -12.999 -13.582 -13.885 -14.343 -14.611 -14.656 
4.28571 -5.911 -9.377 -11.477 -12.811 -13.488 -13.830 -14.263 -14.551 -14.637 
4.48980 -5.330 -9.144 -11.241 -12.651 -13.329 -13.671 -14.201 -14.523 -14.594 
4.69388 -5.267 -8.835 -11.105 -12.456 -13.197 -13.543 -14.077 -14.491 -14.544 
4.89796 -5.202 -8.619 -10.929 -12.310 -13.036 -13.466 -14.027 -14.382 -14.530 
5.10204 -4.513 -8.369 -10.691 -12.180 -12.954 -13.303 -13.957 -14.352 -14.518 
5.30612 -3.780 -8.056 -10.450 -11.980 -12.794 -13.217 -13.832 -14.312 -14.440 
5.51020 -3.721 -7.658 -10.215 -11.834 -12.742 -13.127 -13.751 -14.262 -14.412 
5.71429 -3.393 -7.443 -10.043 -11.735 -12.595 -13.031 -13.699 -14.162 -14.366 
5.91837 -2.659 -7.220 -9.887 -11.444 -12.384 -12.837 -13.580 -14.062 -14.333 
