# t[days] Lbol[erg/s]
1.22449 5.87198e+40
1.42857 5.87198e+40
1.63265 5.24350e+40
1.83673 4.90667e+40
2.04082 4.55975e+40
2.24490 4.33418e+40
2.44898 4.01927e+40
2.65306 3.79086e+40
2.85714 3.56274e+40
3.06122 3.32981e+40
3.26531 3.15903e+40
3.46939 2.86899e+40
3.67347 2.69096e+40
3.87755 2.52455e+40
4.08163 2.35020e+40
4.28571 2.19128e+40
4.48980 2.09395e+40
4.69388 1.93709e+40
4.89796 1.85162e+40
5.10204 1.67842e+40
5.30612 1.55392e+40
5.51020 1.43871e+40
5.71429 1.31679e+40
5.91837 1.24912e+40
