# t[days] Lbol[erg/s]
1.22449 1.07889e+41
1.42857 1.09733e+41
1.63265 1.07889e+41
1.83673 1.09382e+41
2.04082 1.07529e+41
2.24490 1.09382e+41
2.44898 1.09897e+41
2.65306 1.11219e+41
2.85714 1.12051e+41
3.06122 1.15014e+41
3.26531 1.15014e+41
3.46939 1.14454e+41
3.67347 1.14454e+41
3.87755 1.14454e+41
4.08163 1.14453e+41
4.28571 1.12382e+41
4.48980 1.10208e+41
4.69388 1.09031e+41
4.89796 1.06177e+41
5.10204 1.04540e+41
5.30612 1.01555e+41
5.51020 9.80224e+40
5.71429 9.61847e+40
5.91837 9.31454e+40
