# t[days] Lbol[erg/s]
1.22449 2.34743e+41
1.42857 2.34743e+41
1.63265 2.23189e+41
1.83673 2.20221e+41
2.04082 2.13782e+41
2.24490 2.03221e+41
2.44898 1.95167e+41
2.65306 1.94005e+41
2.85714 1.93372e+41
3.06122 1.93372e+41
3.26531 1.92870e+41
3.46939 1.94448e+41
3.67347 1.95847e+41
3.87755 1.95847e+41
4.08163 1.95179e+41
4.28571 1.95179e+41
4.48980 1.95179e+41
4.69388 1.95159e+41
4.89796 1.95159e+41
5.10204 1.95159e+41
5.30612 1.96768e+41
5.51020 1.94535e+41
5.71429 1.93093e+41
5.91837 1.92504e+41
