# t[days] Lbol[erg/s]
1.22449 1.29861e+40
1.42857 1.29861e+40
1.63265 1.12213e+40
1.83673 9.89025e+39
2.04082 8.78344e+39
2.24490 7.89231e+39
2.44898 7.00759e+39
2.65306 6.25707e+39
2.85714 5.71378e+39
3.06122 5.10499e+39
3.26531 4.69526e+39
3.46939 4.36035e+39
3.67347 3.92019e+39
3.87755 3.62565e+39
4.08163 3.31646e+39
4.28571 3.01492e+39
4.48980 2.74515e+39
4.69388 2.55226e+39
4.89796 2.35525e+39
5.10204 2.15968e+39
5.30612 1.99700e+39
5.51020 1.83840e+39
5.71429 1.71781e+39
5.91837 1.60081e+39
