# t[days] Lbol[erg/s]
1.22449 1.60220e+42
1.42857 1.60415e+42
1.63265 1.60415e+42
1.83673 1.57848e+42
2.04082 1.51684e+42
2.24490 1.43195e+42
2.44898 1.34760e+42
2.65306 1.26329e+42
2.85714 1.16746e+42
3.06122 1.06852e+42
3.26531 9.84856e+41
3.46939 9.09491e+41
3.67347 8.32333e+41
3.87755 7.70430e+41
4.08163 7.03992e+41
4.28571 6.55026e+41
4.48980 6.07572e+41
4.69388 5.42555e+41
4.89796 5.03953e+41
5.10204 4.65741e+41
5.30612 4.29570e+41
5.51020 3.98499e+41
5.71429 3.83565e+41
5.91837 3.41914e+41
