# t[days] u g r i z y J H K
1.22449 -12.143 -13.483 -14.060 -14.568 -14.897 -14.830 -14.738 -14.569 -14.231 
1.42857 -12.315 -13.483 -14.060 -14.568 -14.897 -14.830 -14.738 -14.569 -14.264 
1.63265 -12.651 -13.434 -13.830 -14.404 -14.744 -14.741 -14.690 -14.470 -14.231 
1.83673 -12.931 -13.227 -13.692 -14.168 -14.568 -14.680 -14.567 -14.457 -14.219 
2.04082 -12.943 -13.087 -13.616 -14.120 -14.478 -14.528 -14.567 -14.418 -14.215 
2.24490 -12.943 -13.001 -13.537 -14.085 -14.436 -14.509 -14.567 -14.418 -14.215 
2.44898 -12.687 -12.906 -13.389 -13.963 -14.356 -14.481 -14.518 -14.418 -14.220 
2.65306 -12.430 -12.834 -13.281 -13.936 -14.300 -14.346 -14.421 -14.401 -14.301 
2.85714 -12.270 -12.779 -13.234 -13.855 -14.260 -14.325 -14.414 -14.401 -14.220 
3.06122 -12.163 -12.671 -13.190 -13.727 -14.239 -14.269 -14.322 -14.401 -14.231 
3.26531 -12.071 -12.590 -13.118 -13.703 -14.150 -14.267 -14.322 -14.449 -14.231 
3.46939 -11.946 -12.491 -13.008 -13.675 -14.062 -14.230 -14.375 -14.449 -14.276 
3.67347 -11.806 -12.409 -12.969 -13.550 -14.004 -14.206 -14.375 -14.449 -14.304 
3.87755 -11.661 -12.306 -12.884 -13.535 -14.000 -14.196 -14.341 -14.473 -14.327 
4.08163 -11.516 -12.212 -12.832 -13.524 -13.970 -14.170 -14.338 -14.473 -14.353 
4.28571 -11.364 -12.106 -12.742 -13.441 -13.894 -14.170 -14.338 -14.439 -14.371 
4.48980 -11.212 -12.008 -12.617 -13.405 -13.894 -14.087 -14.339 -14.439 -14.353 
4.69388 -11.055 -11.879 -12.574 -13.321 -13.887 -14.069 -14.339 -14.442 -14.450 
4.89796 -10.895 -11.782 -12.511 -13.263 -13.826 -14.057 -14.332 -14.442 -14.450 
5.10204 -10.740 -11.662 -12.382 -13.215 -13.776 -14.016 -14.313 -14.442 -14.450 
5.30612 -10.582 -11.541 -12.310 -13.168 -13.758 -13.997 -14.291 -14.454 -14.474 
5.51020 -10.420 -11.426 -12.214 -13.106 -13.695 -13.997 -14.249 -14.454 -14.418 
5.71429 -10.252 -11.300 -12.154 -13.004 -13.670 -13.927 -14.242 -14.462 -14.484 
5.91837 -10.086 -11.182 -12.066 -12.990 -13.613 -13.913 -14.199 -14.462 -14.406 
