# t[days] Lbol[erg/s]
1.22449 1.86904e+40
1.42857 1.86904e+40
1.63265 1.53488e+40
1.83673 1.29796e+40
2.04082 1.10698e+40
2.24490 9.36581e+39
2.44898 8.84299e+39
2.65306 7.40434e+39
2.85714 6.80991e+39
3.06122 6.43865e+39
3.26531 5.40638e+39
3.46939 5.11007e+39
3.67347 4.71873e+39
3.87755 4.49743e+39
4.08163 3.75356e+39
4.28571 3.58710e+39
4.48980 3.33439e+39
4.69388 3.08393e+39
4.89796 2.82598e+39
5.10204 2.61197e+39
5.30612 2.47134e+39
5.51020 2.42485e+39
5.71429 1.97675e+39
5.91837 1.89365e+39
