# t[days] Lbol[erg/s]
1.22449 1.21698e+41
1.42857 1.22209e+41
1.63265 1.21698e+41
1.83673 1.21402e+41
2.04082 1.15499e+41
2.24490 1.10338e+41
2.44898 1.05757e+41
2.65306 9.80493e+40
2.85714 9.33309e+40
3.06122 9.17531e+40
3.26531 8.91617e+40
3.46939 8.82056e+40
3.67347 8.58975e+40
3.87755 8.48672e+40
4.08163 8.30190e+40
4.28571 8.26119e+40
4.48980 8.12900e+40
4.69388 8.05588e+40
4.89796 7.94812e+40
5.10204 7.92374e+40
5.30612 7.91459e+40
5.51020 7.88956e+40
5.71429 7.81852e+40
5.91837 7.70587e+40
