# t[days] Lbol[erg/s]
1.22449 1.00191e+41
1.42857 1.00191e+41
1.63265 9.97716e+40
1.83673 9.77621e+40
2.04082 9.69413e+40
2.24490 9.72682e+40
2.44898 9.72682e+40
2.65306 9.74601e+40
2.85714 9.85069e+40
3.06122 1.00381e+41
3.26531 1.00381e+41
3.46939 9.91824e+40
3.67347 9.90418e+40
3.87755 9.85572e+40
4.08163 9.85084e+40
4.28571 9.64614e+40
4.48980 9.51111e+40
4.69388 9.34279e+40
4.89796 9.11194e+40
5.10204 9.05125e+40
5.30612 8.65084e+40
5.51020 8.47500e+40
5.71429 8.18688e+40
5.91837 8.04244e+40
