# t[days] u g r i z y J H K
1.22449 -12.940 -13.441 -14.184 -14.648 -14.981 -14.921 -14.800 -14.444 -14.236 
1.42857 -12.940 -13.441 -14.184 -14.660 -14.981 -14.971 -14.801 -14.548 -14.267 
1.63265 -12.696 -13.298 -14.039 -14.648 -14.887 -14.966 -14.850 -14.614 -14.267 
1.83673 -12.580 -13.175 -13.955 -14.576 -14.887 -14.971 -14.920 -14.628 -14.524 
2.04082 -12.418 -13.124 -13.923 -14.575 -14.887 -15.025 -14.965 -14.757 -14.536 
2.24490 -12.222 -12.952 -13.842 -14.539 -14.922 -15.049 -15.041 -14.815 -14.603 
2.44898 -12.026 -12.851 -13.775 -14.529 -14.922 -15.050 -15.081 -14.832 -14.630 
2.65306 -11.826 -12.766 -13.715 -14.522 -14.926 -15.105 -15.114 -14.946 -14.777 
2.85714 -11.636 -12.559 -13.624 -14.481 -14.949 -15.128 -15.127 -15.044 -14.874 
3.06122 -11.420 -12.471 -13.610 -14.466 -14.977 -15.162 -15.182 -15.167 -14.939 
3.26531 -11.200 -12.361 -13.575 -14.445 -14.978 -15.182 -15.215 -15.180 -14.984 
3.46939 -10.995 -12.203 -13.471 -14.424 -14.978 -15.182 -15.268 -15.221 -15.079 
3.67347 -10.764 -12.116 -13.419 -14.387 -14.976 -15.144 -15.301 -15.243 -15.118 
3.87755 -10.523 -11.948 -13.357 -14.344 -14.939 -15.144 -15.312 -15.308 -15.206 
4.08163 -10.328 -11.816 -13.292 -14.312 -14.928 -15.167 -15.312 -15.346 -15.229 
4.28571 -10.087 -11.685 -13.176 -14.260 -14.894 -15.167 -15.312 -15.366 -15.241 
4.48980 -9.883 -11.514 -13.120 -14.253 -14.893 -15.135 -15.321 -15.381 -15.279 
4.69388 -9.673 -11.430 -12.992 -14.166 -14.816 -15.116 -15.324 -15.381 -15.294 
4.89796 -9.421 -11.308 -12.931 -14.124 -14.774 -15.097 -15.344 -15.425 -15.298 
5.10204 -9.172 -11.151 -12.864 -14.091 -14.772 -15.068 -15.349 -15.425 -15.334 
5.30612 -8.987 -11.004 -12.772 -14.016 -14.726 -15.032 -15.349 -15.426 -15.352 
5.51020 -8.707 -10.928 -12.686 -13.921 -14.676 -14.998 -15.310 -15.426 -15.372 
5.71429 -8.503 -10.784 -12.622 -13.894 -14.620 -14.972 -15.292 -15.426 -15.376 
5.91837 -8.300 -10.533 -12.450 -13.776 -14.569 -14.908 -15.265 -15.411 -15.376 
