# t[days] Lbol[erg/s]
1.22449 4.19431e+40
1.42857 4.19431e+40
1.63265 3.70830e+40
1.83673 3.28186e+40
2.04082 2.82723e+40
2.24490 2.69291e+40
2.44898 2.37013e+40
2.65306 2.28734e+40
2.85714 2.02782e+40
3.06122 1.83492e+40
3.26531 1.66737e+40
3.46939 1.49114e+40
3.67347 1.33853e+40
3.87755 1.25763e+40
4.08163 1.09801e+40
4.28571 1.00809e+40
4.48980 8.82830e+39
4.69388 8.32210e+39
4.89796 7.41989e+39
5.10204 6.52528e+39
5.30612 6.18673e+39
5.51020 5.74346e+39
5.71429 4.91137e+39
5.91837 4.60199e+39
