# t[days] u g r i z y J H K
1.22449 -12.127 -13.479 -14.057 -14.568 -14.872 -14.810 -14.722 -14.598 -14.193 
1.42857 -12.279 -13.479 -14.057 -14.568 -14.872 -14.810 -14.722 -14.598 -14.193 
1.63265 -12.665 -13.445 -13.874 -14.375 -14.639 -14.696 -14.664 -14.416 -14.318 
1.83673 -12.928 -13.223 -13.630 -14.201 -14.537 -14.626 -14.571 -14.405 -14.146 
2.04082 -12.938 -13.061 -13.606 -14.173 -14.502 -14.588 -14.508 -14.405 -14.146 
2.24490 -12.938 -13.012 -13.518 -14.082 -14.488 -14.532 -14.508 -14.405 -14.146 
2.44898 -12.685 -12.893 -13.422 -13.925 -14.348 -14.491 -14.490 -14.418 -14.188 
2.65306 -12.428 -12.828 -13.246 -13.873 -14.287 -14.319 -14.462 -14.378 -14.345 
2.85714 -12.266 -12.757 -13.243 -13.848 -14.251 -14.302 -14.416 -14.378 -14.215 
3.06122 -12.166 -12.666 -13.172 -13.733 -14.215 -14.319 -14.346 -14.378 -14.303 
3.26531 -12.074 -12.595 -13.125 -13.720 -14.150 -14.216 -14.347 -14.485 -14.215 
3.46939 -11.948 -12.485 -13.014 -13.630 -14.071 -14.225 -14.347 -14.485 -14.303 
3.67347 -11.804 -12.396 -12.955 -13.581 -13.994 -14.216 -14.347 -14.459 -14.388 
3.87755 -11.661 -12.316 -12.885 -13.547 -13.994 -14.153 -14.333 -14.428 -14.388 
4.08163 -11.516 -12.204 -12.784 -13.488 -13.994 -14.153 -14.333 -14.448 -14.380 
4.28571 -11.364 -12.106 -12.738 -13.451 -13.924 -14.142 -14.313 -14.446 -14.378 
4.48980 -11.213 -12.018 -12.638 -13.374 -13.914 -14.079 -14.335 -14.446 -14.380 
4.69388 -11.056 -11.873 -12.564 -13.345 -13.876 -14.033 -14.313 -14.446 -14.389 
4.89796 -10.897 -11.768 -12.476 -13.250 -13.869 -14.033 -14.335 -14.421 -14.412 
5.10204 -10.740 -11.665 -12.405 -13.237 -13.759 -14.033 -14.292 -14.443 -14.458 
5.30612 -10.580 -11.549 -12.321 -13.122 -13.748 -13.990 -14.272 -14.423 -14.458 
5.51020 -10.418 -11.431 -12.201 -13.071 -13.705 -13.976 -14.263 -14.443 -14.476 
5.71429 -10.253 -11.308 -12.151 -13.026 -13.665 -13.923 -14.218 -14.497 -14.455 
5.91837 -10.085 -11.178 -12.048 -12.967 -13.616 -13.897 -14.204 -14.497 -14.452 
