# t[days] Lbol[erg/s]
1.22449 1.29203e+41
1.42857 1.29203e+41
1.63265 1.19968e+41
1.83673 1.12157e+41
2.04082 1.01148e+41
2.24490 9.20727e+40
2.44898 8.27485e+40
2.65306 7.41556e+40
2.85714 6.71572e+40
3.06122 6.10265e+40
3.26531 5.56732e+40
3.46939 5.10140e+40
3.67347 4.64723e+40
3.87755 4.26205e+40
4.08163 3.97135e+40
4.28571 3.66749e+40
4.48980 3.35959e+40
4.69388 3.13508e+40
4.89796 2.92136e+40
5.10204 2.75025e+40
5.30612 2.55145e+40
5.51020 2.34102e+40
5.71429 2.21299e+40
5.91837 2.07832e+40
