# t[days] u g r i z y J H K
1.22449 -12.225 -13.492 -14.023 -14.488 -14.834 -14.814 -14.767 -14.617 -14.235 
1.42857 -12.259 -13.492 -14.023 -14.488 -14.834 -14.814 -14.767 -14.617 -14.235 
1.63265 -12.670 -13.415 -13.797 -14.400 -14.654 -14.765 -14.623 -14.529 -14.235 
1.83673 -12.925 -13.207 -13.701 -14.233 -14.519 -14.676 -14.538 -14.515 -14.095 
2.04082 -12.940 -13.055 -13.548 -14.191 -14.516 -14.632 -14.533 -14.486 -14.095 
2.24490 -12.940 -12.996 -13.498 -14.091 -14.401 -14.497 -14.520 -14.437 -14.095 
2.44898 -12.683 -12.912 -13.368 -13.989 -14.335 -14.438 -14.447 -14.420 -14.247 
2.65306 -12.427 -12.810 -13.321 -13.874 -14.245 -14.335 -14.429 -14.417 -14.250 
2.85714 -12.271 -12.749 -13.266 -13.830 -14.149 -14.316 -14.401 -14.408 -14.250 
3.06122 -12.169 -12.665 -13.153 -13.731 -14.149 -14.316 -14.365 -14.417 -14.259 
3.26531 -12.069 -12.597 -13.130 -13.729 -14.149 -14.304 -14.357 -14.408 -14.259 
3.46939 -11.947 -12.482 -13.019 -13.632 -14.087 -14.304 -14.346 -14.402 -14.344 
3.67347 -11.806 -12.396 -12.967 -13.608 -14.052 -14.204 -14.346 -14.402 -14.356 
3.87755 -11.658 -12.304 -12.847 -13.563 -14.012 -14.122 -14.346 -14.408 -14.356 
4.08163 -11.512 -12.212 -12.799 -13.459 -13.939 -14.122 -14.330 -14.408 -14.356 
4.28571 -11.369 -12.104 -12.726 -13.429 -13.935 -14.122 -14.330 -14.416 -14.374 
4.48980 -11.214 -11.996 -12.638 -13.419 -13.914 -14.066 -14.322 -14.416 -14.450 
4.69388 -11.055 -11.891 -12.508 -13.325 -13.893 -14.066 -14.313 -14.454 -14.396 
4.89796 -10.898 -11.781 -12.468 -13.226 -13.859 -14.051 -14.308 -14.454 -14.450 
5.10204 -10.738 -11.651 -12.374 -13.198 -13.765 -14.033 -14.293 -14.433 -14.467 
5.30612 -10.582 -11.548 -12.313 -13.178 -13.748 -14.024 -14.270 -14.433 -14.474 
5.51020 -10.423 -11.442 -12.262 -13.089 -13.748 -14.003 -14.266 -14.475 -14.486 
5.71429 -10.252 -11.297 -12.149 -13.051 -13.684 -13.954 -14.260 -14.506 -14.486 
5.91837 -10.088 -11.201 -12.085 -12.962 -13.643 -13.904 -14.238 -14.506 -14.486 
