# t[days] u g r i z y J H K
1.22449 -12.803 -14.760 -15.986 -16.661 -17.020 -17.258 -17.174 -16.824 -16.558 
1.42857 -12.803 -14.760 -16.001 -16.696 -17.054 -17.258 -17.216 -16.986 -16.591 
1.63265 -12.603 -14.710 -15.986 -16.696 -17.100 -17.323 -17.245 -17.095 -16.757 
1.83673 -12.304 -14.605 -15.960 -16.680 -17.100 -17.334 -17.318 -17.120 -16.889 
2.04082 -12.052 -14.479 -15.859 -16.642 -17.096 -17.326 -17.333 -17.181 -16.934 
2.24490 -11.794 -14.311 -15.760 -16.610 -17.085 -17.326 -17.385 -17.241 -16.995 
2.44898 -11.552 -14.147 -15.656 -16.549 -17.041 -17.298 -17.385 -17.304 -17.096 
2.65306 -11.300 -14.020 -15.537 -16.468 -16.996 -17.271 -17.370 -17.304 -17.096 
2.85714 -11.089 -13.813 -15.441 -16.376 -16.911 -17.206 -17.342 -17.296 -17.102 
3.06122 -10.781 -13.635 -15.303 -16.277 -16.847 -17.144 -17.325 -17.296 -17.123 
3.26531 -10.334 -13.486 -15.150 -16.178 -16.775 -17.095 -17.306 -17.293 -17.140 
3.46939 -10.198 -13.262 -15.022 -16.077 -16.657 -16.984 -17.232 -17.251 -17.140 
3.67347 -9.961 -13.097 -14.847 -15.921 -16.578 -16.915 -17.174 -17.213 -17.134 
3.87755 -9.588 -12.850 -14.679 -15.822 -16.473 -16.841 -17.121 -17.186 -17.105 
4.08163 -9.169 -12.611 -14.517 -15.693 -16.381 -16.713 -17.053 -17.168 -17.093 
4.28571 -9.082 -12.413 -14.350 -15.524 -16.215 -16.639 -16.978 -17.108 -17.060 
4.48980 -8.557 -12.182 -14.182 -15.405 -16.122 -16.543 -16.902 -17.072 -17.041 
4.69388 -8.194 -11.936 -14.002 -15.266 -16.023 -16.413 -16.839 -17.017 -17.027 
4.89796 -8.053 -11.730 -13.825 -15.093 -15.893 -16.314 -16.728 -16.973 -17.006 
5.10204 -7.882 -11.413 -13.572 -14.953 -15.744 -16.188 -16.663 -16.918 -16.956 
5.30612 -7.142 -11.191 -13.402 -14.805 -15.644 -16.102 -16.568 -16.854 -16.897 
5.51020 -7.099 -10.909 -13.207 -14.672 -15.464 -15.951 -16.473 -16.792 -16.873 
5.71429 -6.243 -10.703 -13.032 -14.497 -15.374 -15.819 -16.396 -16.725 -16.812 
5.91837 -5.991 -10.439 -12.886 -14.362 -15.196 -15.712 -16.298 -16.668 -16.760 
