# t[days] Lbol[erg/s]
1.22449 3.96237e+40
1.42857 3.96237e+40
1.63265 3.81079e+40
1.83673 3.51227e+40
2.04082 3.26718e+40
2.24490 3.02653e+40
2.44898 2.85850e+40
2.65306 2.66227e+40
2.85714 2.46262e+40
3.06122 2.34428e+40
3.26531 2.19629e+40
3.46939 2.02704e+40
3.67347 1.92823e+40
3.87755 1.82585e+40
4.08163 1.71296e+40
4.28571 1.62227e+40
4.48980 1.50905e+40
4.69388 1.44121e+40
4.89796 1.36522e+40
5.10204 1.26897e+40
5.30612 1.19534e+40
5.51020 1.11826e+40
5.71429 1.04759e+40
5.91837 9.81839e+39
