# t[days] Lbol[erg/s]
1.22449 1.21661e+41
1.42857 1.21661e+41
1.63265 1.21661e+41
1.83673 1.21327e+41
2.04082 1.15988e+41
2.24490 1.10059e+41
2.44898 1.04648e+41
2.65306 9.73472e+40
2.85714 9.40317e+40
3.06122 9.16584e+40
3.26531 8.92601e+40
3.46939 8.71280e+40
3.67347 8.63824e+40
3.87755 8.45909e+40
4.08163 8.35089e+40
4.28571 8.24868e+40
4.48980 8.18034e+40
4.69388 8.11487e+40
4.89796 7.97683e+40
5.10204 7.90518e+40
5.30612 7.84056e+40
5.51020 7.83383e+40
5.71429 7.82346e+40
5.91837 7.68865e+40
