# t[days] Lbol[erg/s]
1.22449 1.32016e+42
1.42857 1.32016e+42
1.63265 1.27571e+42
1.83673 1.22438e+42
2.04082 1.15603e+42
2.24490 1.09231e+42
2.44898 1.01102e+42
2.65306 9.28288e+41
2.85714 8.57002e+41
3.06122 7.79306e+41
3.26531 7.10513e+41
3.46939 6.51561e+41
3.67347 5.95397e+41
3.87755 5.46825e+41
4.08163 5.03510e+41
4.28571 4.60799e+41
4.48980 4.19693e+41
4.69388 3.88312e+41
4.89796 3.56733e+41
5.10204 3.29634e+41
5.30612 3.04907e+41
5.51020 2.82565e+41
5.71429 2.61910e+41
5.91837 2.42292e+41
