# t[days] Lbol[erg/s]
1.22449 1.13747e+41
1.42857 1.13747e+41
1.63265 1.12586e+41
1.83673 1.07850e+41
2.04082 1.06067e+41
2.24490 1.03702e+41
2.44898 1.02087e+41
2.65306 1.00224e+41
2.85714 9.91819e+40
3.06122 9.42748e+40
3.26531 9.40816e+40
3.46939 8.94934e+40
3.67347 8.73089e+40
3.87755 8.28043e+40
4.08163 8.02665e+40
4.28571 7.66357e+40
4.48980 7.27034e+40
4.69388 6.92329e+40
4.89796 6.71837e+40
5.10204 6.49505e+40
5.30612 6.25159e+40
5.51020 5.78589e+40
5.71429 5.56746e+40
5.91837 5.38911e+40
