# t[days] Lbol[erg/s]
1.22449 1.45646e+41
1.42857 1.45646e+41
1.63265 1.34451e+41
1.83673 1.34275e+41
2.04082 1.29969e+41
2.24490 1.23570e+41
2.44898 1.21927e+41
2.65306 1.11301e+41
2.85714 1.07816e+41
3.06122 1.02200e+41
3.26531 9.92062e+40
3.46939 9.46479e+40
3.67347 9.24179e+40
3.87755 9.03414e+40
4.08163 8.89914e+40
4.28571 8.78205e+40
4.48980 8.73635e+40
4.69388 8.53514e+40
4.89796 8.48098e+40
5.10204 8.38319e+40
5.30612 8.25010e+40
5.51020 8.16816e+40
5.71429 8.10355e+40
5.91837 7.93052e+40
