# t[days] u g r i z y J H K
1.22449 -8.631 -11.324 -12.651 -13.333 -13.775 -13.960 -14.142 -14.238 -14.156 
1.42857 -8.631 -11.324 -12.651 -13.333 -13.775 -13.960 -14.142 -14.238 -14.208 
1.63265 -7.921 -10.762 -12.274 -13.143 -13.551 -13.723 -14.060 -14.187 -14.208 
1.83673 -7.214 -10.306 -11.884 -12.843 -13.291 -13.552 -13.941 -14.164 -14.172 
2.04082 -6.315 -9.728 -11.557 -12.528 -13.089 -13.375 -13.805 -14.063 -14.153 
2.24490 -5.378 -9.219 -11.074 -12.259 -12.824 -13.116 -13.676 -14.039 -14.098 
2.44898 -4.621 -8.562 -10.718 -11.944 -12.543 -12.853 -13.490 -13.909 -14.052 
2.65306 -4.008 -8.186 -10.339 -11.656 -12.266 -12.682 -13.401 -13.841 -13.997 
2.85714 -3.155 -7.436 -9.931 -11.358 -11.982 -12.413 -13.184 -13.743 -13.986 
3.06122 -3.028 -7.058 -9.424 -10.906 -11.780 -12.254 -13.033 -13.627 -13.917 
3.26531 -2.389 -6.367 -9.217 -10.661 -11.456 -11.962 -12.815 -13.516 -13.878 
3.46939 0.263 -6.140 -8.764 -10.344 -11.245 -11.726 -12.667 -13.419 -13.839 
3.67347 1.239 -5.415 -8.438 -10.045 -10.966 -11.558 -12.553 -13.269 -13.703 
3.87755 2.216 -4.923 -8.031 -9.838 -10.704 -11.176 -12.301 -13.142 -13.617 
4.08163 3.193 -4.815 -7.783 -9.408 -10.417 -10.924 -12.163 -13.058 -13.522 
4.28571 4.170 -4.543 -7.350 -9.278 -10.108 -10.700 -11.951 -12.912 -13.425 
4.48980 5.146 -3.609 -6.779 -8.913 -9.917 -10.578 -11.720 -12.758 -13.354 
4.69388 6.123 -2.824 -6.638 -8.627 -9.629 -10.132 -11.545 -12.634 -13.305 
4.89796 7.100 -2.646 -6.206 -8.337 -9.416 -9.928 -11.329 -12.506 -13.121 
5.10204 8.077 -1.773 -6.171 -7.797 -9.040 -9.885 -11.144 -12.305 -13.062 
5.30612 9.053 -1.593 -5.783 -7.723 -8.975 -9.466 -10.973 -12.178 -12.971 
5.51020 10.030 -1.550 -4.952 -7.700 -8.550 -9.106 -10.674 -12.057 -12.826 
5.71429 11.007 -1.225 -4.952 -6.986 -8.271 -8.947 -10.540 -11.882 -12.740 
5.91837 11.007 -1.225 -4.952 -6.764 -8.090 -8.922 -10.400 -11.775 -12.679 
