# t[days] u g r i z y J H K
1.22449 -11.843 -13.701 -14.776 -15.369 -15.571 -15.556 -15.618 -15.515 -15.242 
1.42857 -11.843 -13.701 -14.776 -15.369 -15.571 -15.652 -15.725 -15.606 -15.415 
1.63265 -11.515 -13.461 -14.655 -15.267 -15.571 -15.659 -15.744 -15.627 -15.424 
1.83673 -11.122 -13.307 -14.571 -15.251 -15.504 -15.659 -15.737 -15.699 -15.594 
2.04082 -10.729 -13.064 -14.431 -15.158 -15.483 -15.595 -15.774 -15.750 -15.619 
2.24490 -10.389 -12.777 -14.271 -15.086 -15.419 -15.593 -15.763 -15.755 -15.641 
2.44898 -10.021 -12.556 -14.071 -14.952 -15.341 -15.562 -15.763 -15.789 -15.663 
2.65306 -9.569 -12.306 -13.905 -14.845 -15.209 -15.500 -15.724 -15.789 -15.670 
2.85714 -9.343 -12.042 -13.745 -14.723 -15.144 -15.394 -15.687 -15.754 -15.705 
3.06122 -8.868 -11.773 -13.538 -14.532 -15.016 -15.308 -15.617 -15.735 -15.705 
3.26531 -8.350 -11.553 -13.306 -14.355 -14.911 -15.166 -15.541 -15.690 -15.690 
3.46939 -8.220 -11.241 -13.168 -14.219 -14.796 -15.080 -15.471 -15.677 -15.676 
3.67347 -7.808 -10.983 -12.939 -14.097 -14.671 -15.014 -15.428 -15.637 -15.634 
3.87755 -7.677 -10.755 -12.701 -13.920 -14.573 -14.883 -15.350 -15.577 -15.620 
4.08163 -6.672 -10.466 -12.510 -13.747 -14.405 -14.785 -15.258 -15.546 -15.582 
4.28571 -6.670 -10.227 -12.336 -13.601 -14.300 -14.659 -15.156 -15.469 -15.556 
4.48980 -6.018 -9.771 -12.065 -13.473 -14.162 -14.533 -15.084 -15.393 -15.534 
4.69388 -5.476 -9.613 -11.904 -13.245 -13.959 -14.390 -15.008 -15.317 -15.486 
4.89796 -4.965 -9.464 -11.633 -13.087 -13.901 -14.343 -14.950 -15.303 -15.465 
5.10204 -4.965 -9.036 -11.480 -12.943 -13.749 -14.179 -14.828 -15.231 -15.367 
5.30612 -4.647 -8.701 -11.230 -12.665 -13.562 -14.054 -14.720 -15.189 -15.355 
5.51020 -3.524 -8.429 -11.003 -12.569 -13.393 -13.859 -14.633 -15.079 -15.260 
5.71429 -3.524 -8.361 -10.776 -12.344 -13.249 -13.770 -14.551 -15.024 -15.226 
5.91837 -2.793 -7.964 -10.486 -12.170 -13.078 -13.650 -14.435 -14.941 -15.171 
