# t[days] Lbol[erg/s]
1.22449 1.72743e+40
1.42857 1.72743e+40
1.63265 1.44217e+40
1.83673 1.22445e+40
2.04082 1.04948e+40
2.24490 9.15686e+39
2.44898 8.00862e+39
2.65306 7.22728e+39
2.85714 6.48632e+39
3.06122 5.87983e+39
3.26531 5.38898e+39
3.46939 4.93745e+39
3.67347 4.49884e+39
3.87755 4.19737e+39
4.08163 3.79546e+39
4.28571 3.58710e+39
4.48980 3.33148e+39
4.69388 3.07390e+39
4.89796 2.88783e+39
5.10204 2.69347e+39
5.30612 2.49692e+39
5.51020 2.35066e+39
5.71429 2.19128e+39
5.91837 2.05254e+39
