# t[days] u g r i z y J H K
1.22449 -10.585 -12.173 -13.343 -14.053 -14.367 -14.437 -14.258 -14.006 -13.666 
1.42857 -10.585 -12.173 -13.354 -14.066 -14.456 -14.551 -14.400 -14.201 -13.770 
1.63265 -10.207 -12.091 -13.343 -14.077 -14.518 -14.660 -14.537 -14.392 -14.055 
1.83673 -9.844 -11.942 -13.298 -14.077 -14.518 -14.663 -14.624 -14.426 -14.177 
2.04082 -9.468 -11.784 -13.205 -14.017 -14.498 -14.663 -14.643 -14.531 -14.282 
2.24490 -9.076 -11.616 -13.082 -13.931 -14.410 -14.644 -14.643 -14.549 -14.357 
2.44898 -8.811 -11.355 -12.942 -13.826 -14.384 -14.579 -14.638 -14.584 -14.418 
2.65306 -8.264 -11.154 -12.772 -13.774 -14.276 -14.534 -14.630 -14.584 -14.418 
2.85714 -8.083 -10.890 -12.625 -13.640 -14.196 -14.414 -14.555 -14.571 -14.415 
3.06122 -7.684 -10.633 -12.425 -13.485 -14.080 -14.302 -14.500 -14.526 -14.398 
3.26531 -7.336 -10.411 -12.286 -13.335 -13.946 -14.206 -14.448 -14.492 -14.392 
3.46939 -6.924 -10.158 -12.073 -13.192 -13.835 -14.112 -14.351 -14.467 -14.375 
3.67347 -6.422 -9.916 -11.855 -13.024 -13.672 -14.004 -14.284 -14.409 -14.341 
3.87755 -6.204 -9.744 -11.659 -12.905 -13.556 -13.826 -14.191 -14.353 -14.314 
4.08163 -5.783 -9.373 -11.451 -12.703 -13.412 -13.732 -14.103 -14.262 -14.284 
4.28571 -5.133 -9.121 -11.227 -12.555 -13.273 -13.571 -13.991 -14.205 -14.206 
4.48980 -4.948 -8.881 -11.065 -12.348 -13.100 -13.422 -13.877 -14.126 -14.134 
4.69388 -4.475 -8.508 -10.782 -12.171 -12.934 -13.305 -13.791 -14.081 -14.118 
4.89796 -4.198 -8.335 -10.585 -12.004 -12.758 -13.160 -13.674 -13.988 -14.038 
5.10204 -3.996 -8.043 -10.345 -11.770 -12.598 -13.028 -13.552 -13.923 -14.011 
5.30612 -3.432 -7.626 -10.103 -11.591 -12.443 -12.875 -13.438 -13.847 -13.931 
5.51020 -3.316 -7.471 -9.886 -11.419 -12.292 -12.732 -13.328 -13.751 -13.871 
5.71429 -2.679 -7.124 -9.689 -11.251 -12.091 -12.544 -13.226 -13.653 -13.848 
5.91837 -2.427 -6.894 -9.513 -11.022 -11.953 -12.442 -13.111 -13.593 -13.784 
