# t[days] Lbol[erg/s]
1.22449 1.49053e+40
1.42857 1.49053e+40
1.63265 1.27130e+40
1.83673 1.08365e+40
2.04082 9.63371e+39
2.24490 8.41116e+39
2.44898 7.47439e+39
2.65306 6.74509e+39
2.85714 6.11810e+39
3.06122 5.42692e+39
3.26531 4.96209e+39
3.46939 4.55337e+39
3.67347 4.11176e+39
3.87755 3.80477e+39
4.08163 3.45560e+39
4.28571 3.17365e+39
4.48980 2.91930e+39
4.69388 2.66901e+39
4.89796 2.47783e+39
5.10204 2.27607e+39
5.30612 2.08790e+39
5.51020 1.91310e+39
5.71429 1.81950e+39
5.91837 1.69186e+39
