# t[days] Lbol[erg/s]
1.22449 3.48562e+41
1.42857 3.48562e+41
1.63265 3.14896e+41
1.83673 2.83060e+41
2.04082 2.47110e+41
2.24490 2.21106e+41
2.44898 1.97473e+41
2.65306 1.78398e+41
2.85714 1.60699e+41
3.06122 1.45302e+41
3.26531 1.30984e+41
3.46939 1.19271e+41
3.67347 1.10052e+41
3.87755 1.01795e+41
4.08163 9.30070e+40
4.28571 8.58372e+40
4.48980 7.90953e+40
4.69388 7.20550e+40
4.89796 6.79151e+40
5.10204 6.23818e+40
5.30612 5.77863e+40
5.51020 5.38679e+40
5.71429 4.98015e+40
5.91837 4.62227e+40
