# t[days] Lbol[erg/s]
1.22449 2.95132e+41
1.42857 2.95132e+41
1.63265 2.78072e+41
1.83673 2.63008e+41
2.04082 2.41415e+41
2.24490 2.28873e+41
2.44898 2.09928e+41
2.65306 1.93651e+41
2.85714 1.80293e+41
3.06122 1.68673e+41
3.26531 1.53895e+41
3.46939 1.43147e+41
3.67347 1.34174e+41
3.87755 1.24225e+41
4.08163 1.15237e+41
4.28571 1.06211e+41
4.48980 9.91618e+40
4.69388 9.16452e+40
4.89796 8.53290e+40
5.10204 8.00847e+40
5.30612 7.45832e+40
5.51020 6.97735e+40
5.71429 6.44207e+40
5.91837 6.07277e+40
