# t[days] u g r i z y J H K
1.22449 -12.364 -12.656 -13.329 -13.796 -14.085 -14.083 -14.033 -13.805 -13.394 
1.42857 -12.364 -12.656 -13.329 -13.796 -14.085 -14.083 -14.033 -13.805 -13.440 
1.63265 -12.039 -12.493 -13.146 -13.665 -14.046 -14.059 -13.993 -13.771 -13.557 
1.83673 -11.910 -12.405 -13.005 -13.603 -14.020 -14.040 -13.968 -13.771 -13.595 
2.04082 -11.771 -12.281 -12.924 -13.590 -13.938 -14.006 -13.968 -13.919 -13.649 
2.24490 -11.591 -12.184 -12.895 -13.578 -13.922 -14.040 -14.062 -13.928 -13.802 
2.44898 -11.410 -12.020 -12.832 -13.547 -13.938 -14.035 -14.073 -14.028 -13.870 
2.65306 -11.229 -11.912 -12.728 -13.490 -13.918 -14.078 -14.111 -14.043 -13.876 
2.85714 -11.027 -11.774 -12.670 -13.443 -13.980 -14.078 -14.182 -14.090 -14.020 
3.06122 -10.828 -11.668 -12.581 -13.410 -13.918 -14.083 -14.226 -14.211 -14.066 
3.26531 -10.612 -11.508 -12.502 -13.363 -13.884 -14.083 -14.226 -14.218 -14.123 
3.46939 -10.399 -11.405 -12.437 -13.356 -13.876 -14.098 -14.224 -14.276 -14.200 
3.67347 -10.186 -11.247 -12.375 -13.331 -13.874 -14.043 -14.224 -14.292 -14.200 
3.87755 -9.973 -11.094 -12.252 -13.241 -13.849 -14.075 -14.247 -14.323 -14.200 
4.08163 -9.754 -10.932 -12.159 -13.201 -13.822 -14.075 -14.247 -14.347 -14.272 
4.28571 -9.528 -10.816 -12.073 -13.127 -13.804 -14.075 -14.277 -14.349 -14.314 
4.48980 -9.302 -10.600 -12.030 -13.127 -13.803 -14.036 -14.249 -14.378 -14.314 
4.69388 -9.064 -10.488 -11.890 -13.033 -13.745 -14.022 -14.249 -14.383 -14.333 
4.89796 -8.839 -10.310 -11.817 -13.017 -13.693 -14.000 -14.249 -14.412 -14.363 
5.10204 -8.621 -10.151 -11.749 -12.930 -13.672 -13.923 -14.223 -14.414 -14.363 
5.30612 -8.392 -10.018 -11.612 -12.844 -13.586 -13.858 -14.223 -14.412 -14.363 
5.51020 -8.160 -9.883 -11.532 -12.809 -13.575 -13.846 -14.202 -14.407 -14.378 
5.71429 -7.946 -9.742 -11.435 -12.741 -13.523 -13.834 -14.163 -14.372 -14.378 
5.91837 -7.713 -9.598 -11.352 -12.721 -13.436 -13.803 -14.148 -14.357 -14.376 
