# t[days] Lbol[erg/s]
1.22449 6.30440e+40
1.42857 6.30440e+40
1.63265 6.19979e+40
1.83673 5.94931e+40
2.04082 5.61137e+40
2.24490 5.50815e+40
2.44898 5.26339e+40
2.65306 4.96416e+40
2.85714 4.79725e+40
3.06122 4.54930e+40
3.26531 4.36546e+40
3.46939 4.11046e+40
3.67347 3.93418e+40
3.87755 3.59473e+40
4.08163 3.52382e+40
4.28571 3.26931e+40
4.48980 3.17396e+40
4.69388 2.94680e+40
4.89796 2.82295e+40
5.10204 2.67126e+40
5.30612 2.47923e+40
5.51020 2.38804e+40
5.71429 2.27586e+40
5.91837 2.16208e+40
