# t[days] Lbol[erg/s]
0.51724 3.76195e+40
1.03448 3.76195e+40
1.55172 1.53801e+40
2.06897 6.84170e+39
2.58621 4.16781e+39
3.10345 2.82440e+39
3.62069 2.11444e+39
4.13793 1.53762e+39
4.65517 1.21320e+39
5.17241 9.46709e+38
5.68966 7.91426e+38
6.20690 6.71604e+38
6.72414 5.53022e+38
7.24138 4.80256e+38
7.75862 4.17391e+38
8.27586 3.62601e+38
8.79310 2.98692e+38
9.31034 2.80541e+38
9.82759 2.38371e+38
10.34483 2.02539e+38
10.86207 1.72094e+38
11.37931 1.46225e+38
11.89655 1.24244e+38
12.41379 1.05568e+38
12.93103 8.96991e+37
13.44828 7.62157e+37
13.96552 6.47590e+37
14.48276 5.50245e+37
15.00000 4.67533e+37
