# t[days] Lbol[erg/s]
0.51724 1.55457e+41
1.03448 3.24451e+41
1.55172 4.58380e+41
2.06897 4.75774e+41
2.58621 4.75774e+41
3.10345 3.89850e+41
3.62069 3.21043e+41
4.13793 2.54460e+41
4.65517 2.01972e+41
5.17241 1.59233e+41
5.68966 1.30729e+41
6.20690 1.05358e+41
6.72414 8.38202e+40
7.24138 7.06285e+40
7.75862 5.67011e+40
8.27586 4.98108e+40
8.79310 4.25301e+40
9.31034 3.66220e+40
9.82759 3.15268e+40
10.34483 2.71405e+40
10.86207 2.33645e+40
11.37931 2.01138e+40
11.89655 1.73153e+40
12.41379 1.49063e+40
12.93103 1.28324e+40
13.44828 1.10470e+40
13.96552 9.51004e+39
14.48276 8.18691e+39
15.00000 7.04787e+39
