# t[days] Lbol[erg/s]
0.51724 3.21810e+40
1.03448 3.21810e+40
1.55172 1.12595e+40
2.06897 6.57053e+39
2.58621 4.36480e+39
3.10345 2.86522e+39
3.62069 1.99252e+39
4.13793 1.56158e+39
4.65517 1.21694e+39
5.17241 9.76504e+38
5.68966 8.23845e+38
6.20690 6.60605e+38
6.72414 5.55790e+38
7.24138 4.68335e+38
7.75862 4.12614e+38
8.27586 3.45383e+38
8.79310 3.09625e+38
9.31034 2.54357e+38
9.82759 2.35370e+38
10.34483 2.17800e+38
10.86207 2.01541e+38
11.37931 1.86496e+38
11.89655 1.72575e+38
12.41379 1.59692e+38
12.93103 1.47771e+38
13.44828 1.36740e+38
13.96552 1.26533e+38
14.48276 1.17087e+38
15.00000 1.08347e+38
