# t[days] Lbol[erg/s]
0.51724 1.22997e+41
1.03448 1.81784e+41
1.55172 1.81784e+41
2.06897 9.82587e+40
2.58621 5.90323e+40
3.10345 3.61430e+40
3.62069 2.38856e+40
4.13793 1.72476e+40
4.65517 1.34622e+40
5.17241 1.06400e+40
5.68966 8.53276e+39
6.20690 7.01629e+39
6.72414 5.76569e+39
7.24138 5.21577e+39
7.75862 4.35255e+39
8.27586 3.84350e+39
8.79310 3.45234e+39
9.31034 2.88320e+39
9.82759 2.63020e+39
10.34483 2.39939e+39
10.86207 2.18884e+39
11.37931 1.99677e+39
11.89655 1.82155e+39
12.41379 1.66171e+39
12.93103 1.51589e+39
13.44828 1.38287e+39
13.96552 1.26152e+39
14.48276 1.15082e+39
15.00000 1.04984e+39
