# t[days] Lbol[erg/s]
0.51724 6.44560e+40
1.03448 6.44560e+40
1.55172 2.22521e+40
2.06897 9.63606e+39
2.58621 5.45416e+39
3.10345 3.45360e+39
3.62069 2.47422e+39
4.13793 1.89727e+39
4.65517 1.44001e+39
5.17241 1.19576e+39
5.68966 9.82241e+38
6.20690 8.25495e+38
6.72414 7.02470e+38
7.24138 6.15580e+38
7.75862 5.31728e+38
8.27586 4.66649e+38
8.79310 4.04063e+38
9.31034 3.66753e+38
9.82759 3.20559e+38
10.34483 2.80183e+38
10.86207 2.44892e+38
11.37931 2.14047e+38
11.89655 1.87087e+38
12.41379 1.63522e+38
12.93103 1.42926e+38
13.44828 1.24923e+38
13.96552 1.09189e+38
14.48276 9.54359e+37
15.00000 8.34153e+37
