# t[days] Lbol[erg/s]
0.51724 1.07806e+40
1.03448 1.88258e+41
1.55172 4.10622e+41
2.06897 5.97813e+41
2.58621 8.18581e+41
3.10345 8.18581e+41
3.62069 7.49316e+41
4.13793 6.15273e+41
4.65517 4.96685e+41
5.17241 3.66089e+41
5.68966 2.73043e+41
6.20690 1.89354e+41
6.72414 1.30938e+41
7.24138 1.25595e+41
7.75862 8.17580e+40
8.27586 5.38030e+40
8.79310 4.57475e+40
9.31034 3.70651e+40
9.82759 2.73375e+40
10.34483 2.01628e+40
10.86207 1.48711e+40
11.37931 1.09682e+40
11.89655 8.08962e+39
12.41379 5.96651e+39
12.93103 4.40061e+39
13.44828 3.24568e+39
13.96552 2.39386e+39
14.48276 1.76559e+39
15.00000 1.30222e+39
