# t[days] Lbol[erg/s]
0.51724 1.47300e+38
1.03448 1.12847e+41
1.55172 2.86371e+41
2.06897 4.56517e+41
2.58621 5.29582e+41
3.10345 6.93155e+41
3.62069 6.93155e+41
4.13793 6.39696e+41
4.65517 5.57101e+41
5.17241 4.28001e+41
5.68966 2.87784e+41
6.20690 2.28390e+41
6.72414 1.80621e+41
7.24138 1.37617e+41
7.75862 9.76103e+40
8.27586 8.31251e+40
8.79310 5.24842e+40
9.31034 3.97614e+40
9.82759 2.70008e+40
10.34483 1.83355e+40
10.86207 1.24511e+40
11.37931 8.45518e+39
11.89655 5.74167e+39
12.41379 3.89900e+39
12.93103 2.64770e+39
13.44828 1.79798e+39
13.96552 1.22095e+39
14.48276 8.29114e+38
15.00000 5.63027e+38
