# t[days] u g r i z y J H K
0.51724 -13.651 -13.686 -14.369 -14.434 -14.339 -14.914 -15.342 -14.858 -11.801 
1.03448 -13.651 -14.359 -15.535 -16.241 -16.429 -16.563 -16.086 -16.095 -15.620 
1.55172 -12.883 -14.359 -15.535 -16.241 -16.503 -16.563 -16.524 -16.274 -15.869 
2.06897 -11.791 -13.725 -15.086 -15.969 -16.503 -16.477 -16.739 -16.592 -16.325 
2.58621 -10.630 -12.876 -14.591 -15.821 -16.211 -16.470 -16.739 -16.654 -16.476 
3.10345 -9.120 -12.009 -14.094 -15.255 -15.951 -16.296 -16.426 -16.654 -16.505 
3.62069 -7.778 -10.823 -13.350 -14.733 -15.412 -15.699 -16.252 -16.505 -16.476 
4.13793 -7.250 -10.331 -12.791 -14.128 -14.975 -15.551 -15.990 -16.236 -16.309 
4.65517 -5.134 -9.141 -12.125 -13.755 -14.516 -15.031 -15.748 -15.920 -16.125 
5.17241 -4.641 -8.621 -11.208 -13.129 -14.119 -14.592 -15.412 -15.819 -16.103 
5.68966 -2.489 -7.552 -10.561 -12.403 -13.522 -14.140 -15.066 -15.457 -15.857 
6.20690 -1.245 -6.484 -10.292 -11.841 -13.284 -13.789 -14.722 -15.281 -15.634 
6.72414 -0.113 -5.921 -9.726 -11.371 -12.645 -13.342 -14.326 -15.051 -15.502 
7.24138 1.209 -4.970 -8.624 -11.042 -12.025 -12.923 -13.932 -14.811 -15.324 
7.75862 2.477 -3.708 -7.908 -10.591 -11.842 -12.559 -13.889 -14.467 -15.086 
8.27586 3.746 -3.673 -7.834 -9.776 -11.353 -12.196 -13.307 -14.446 -14.864 
8.79310 5.014 -3.135 -6.819 -9.033 -11.037 -11.807 -13.089 -14.128 -14.735 
9.31034 6.283 0.838 -6.411 -8.881 -10.394 -11.288 -12.841 -13.978 -14.583 
9.82759 7.551 2.190 -5.457 -7.999 -10.110 -10.546 -12.449 -13.705 -14.473 
10.34483 8.820 3.541 -5.452 -7.856 -9.630 -10.540 -12.242 -13.383 -14.188 
10.86207 10.088 4.893 -5.013 -6.796 -9.108 -10.127 -12.211 -13.097 -13.957 
11.37931 11.357 6.245 -4.401 -6.221 -8.663 -9.610 -11.401 -12.945 -13.711 
11.89655 12.625 7.597 -2.884 -6.155 -8.247 -9.252 -11.362 -12.637 -13.621 
12.41379 13.894 8.949 -2.884 -5.700 -8.135 -9.128 -11.038 -12.568 -13.475 
12.93103 15.163 10.301 1.755 -5.389 -7.195 -8.410 -10.788 -12.363 -13.287 
13.44828 16.431 11.652 3.109 -5.045 -6.076 -7.646 -10.330 -11.971 -13.154 
13.96552 17.700 13.004 4.462 -3.309 -6.076 -7.469 -10.248 -11.847 -12.840 
14.48276 18.968 14.356 5.816 -3.195 -6.076 -7.162 -9.596 -11.627 -12.704 
15.00000 18.968 14.356 5.816 -2.258 -5.388 -6.725 -9.369 -11.378 -12.381 
