# t[days] u g r i z y J H K
0.51724 -11.527 -12.135 -12.732 -12.569 -11.151 -12.134 -10.931 -9.180 -5.766 
1.03448 -12.870 -13.321 -13.799 -13.310 -14.253 -13.228 -13.569 -10.958 -11.969 
1.55172 -12.870 -13.321 -13.799 -13.701 -14.253 -14.086 -13.748 -12.931 -13.167 
2.06897 -12.356 -12.838 -13.423 -13.701 -13.765 -14.086 -13.797 -13.354 -13.167 
2.58621 -11.457 -12.247 -13.006 -13.526 -13.752 -13.801 -13.748 -13.637 -13.342 
3.10345 -10.651 -11.532 -12.405 -13.071 -13.649 -13.650 -13.694 -13.685 -13.447 
3.62069 -9.801 -11.034 -12.255 -13.056 -13.363 -13.442 -13.634 -13.775 -13.624 
4.13793 -8.943 -10.368 -11.666 -12.633 -13.251 -13.427 -13.588 -13.685 -13.651 
4.65517 -8.127 -9.731 -11.300 -12.356 -12.922 -13.054 -13.411 -13.713 -13.758 
5.17241 -7.244 -9.223 -10.802 -12.189 -12.662 -12.931 -13.318 -13.651 -13.758 
5.68966 -6.485 -8.747 -10.613 -11.818 -12.593 -12.875 -13.284 -13.499 -13.807 
6.20690 -5.605 -8.286 -10.428 -11.816 -12.580 -12.755 -13.181 -13.469 -13.807 
6.72414 -4.860 -7.704 -9.822 -11.374 -12.223 -12.531 -13.004 -13.360 -13.681 
7.24138 -3.873 -7.021 -9.465 -10.918 -12.016 -12.230 -12.973 -13.175 -13.537 
7.75862 -3.043 -6.524 -9.430 -10.668 -11.804 -12.073 -12.829 -13.130 -13.420 
8.27586 -2.206 -5.985 -8.946 -10.391 -11.299 -11.806 -12.500 -12.999 -13.344 
8.79310 -1.439 -5.550 -8.619 -10.365 -11.225 -11.688 -12.324 -12.801 -13.076 
9.31034 -0.583 -5.171 -7.644 -9.828 -10.770 -11.356 -12.102 -12.791 -13.091 
9.82759 0.556 -4.650 -7.472 -9.478 -10.636 -11.246 -12.049 -12.552 -13.046 
10.34483 1.441 -4.070 -7.138 -9.162 -10.200 -10.735 -11.778 -12.343 -12.825 
10.86207 2.327 -3.221 -6.751 -8.901 -10.018 -10.691 -11.592 -12.310 -12.808 
11.37931 3.213 -3.221 -6.206 -8.507 -9.740 -10.281 -11.246 -12.245 -12.750 
11.89655 4.099 -3.221 -6.105 -7.960 -9.540 -10.106 -11.189 -12.002 -12.561 
12.41379 4.985 -2.480 -5.554 -7.942 -9.110 -9.767 -10.928 -11.914 -12.339 
12.93103 5.870 -2.480 -4.781 -7.334 -8.954 -9.544 -10.764 -11.693 -12.272 
13.44828 6.756 -0.912 -4.781 -7.308 -8.523 -9.092 -10.474 -11.575 -12.189 
13.96552 7.642 0.492 -4.411 -6.609 -7.949 -8.660 -10.123 -11.167 -12.000 
14.48276 8.528 1.234 -3.612 -6.005 -7.896 -8.436 -9.624 -10.803 -11.697 
15.00000 8.528 1.234 -2.242 -5.631 -7.201 -7.761 -9.285 -10.387 -11.411 
