# t[days] u g r i z y J H K
0.51724 -13.328 -14.243 -14.721 -14.835 -15.044 -14.933 -14.479 -13.999 -13.044 
1.03448 -13.328 -14.243 -14.912 -15.529 -15.769 -15.885 -15.703 -15.446 -15.022 
1.55172 -11.547 -13.700 -14.912 -15.529 -15.769 -15.885 -15.703 -15.446 -15.022 
2.06897 -9.808 -12.441 -13.900 -14.710 -15.146 -15.254 -15.186 -15.032 -14.858 
2.58621 -8.098 -11.294 -13.031 -13.963 -14.417 -14.622 -14.783 -14.775 -14.415 
3.10345 -6.590 -10.233 -11.987 -13.085 -13.711 -14.004 -14.202 -14.257 -14.250 
3.62069 -4.249 -8.993 -11.122 -12.340 -12.945 -13.279 -13.683 -13.932 -13.892 
4.13793 -2.625 -7.799 -10.256 -11.637 -12.311 -12.671 -13.167 -13.512 -13.631 
4.65517 0.013 -6.995 -9.209 -10.993 -11.785 -12.057 -12.688 -13.067 -13.325 
5.17241 1.977 -5.650 -8.613 -10.273 -11.106 -11.584 -12.307 -12.803 -13.156 
5.68966 3.941 -5.431 -7.972 -9.698 -10.609 -11.004 -11.782 -12.526 -12.916 
6.20690 5.905 -4.330 -7.086 -8.807 -9.989 -10.597 -11.541 -12.282 -12.732 
6.72414 7.869 -3.677 -6.247 -8.388 -9.454 -9.897 -11.082 -11.955 -12.472 
7.24138 9.834 -1.246 -5.355 -7.796 -9.002 -9.597 -10.677 -11.757 -12.256 
7.75862 11.798 -0.846 -5.116 -7.217 -8.432 -9.036 -10.276 -11.426 -12.103 
8.27586 13.762 -0.619 -4.338 -6.481 -7.682 -8.439 -9.952 -11.063 -11.886 
8.79310 15.726 -0.578 -3.247 -5.848 -7.283 -8.127 -9.744 -10.850 -11.628 
9.31034 17.690 0.020 -2.751 -5.247 -6.823 -7.438 -9.071 -10.633 -11.538 
9.82759 19.655 0.759 -2.572 -5.051 -6.220 -6.773 -8.843 -10.314 -11.299 
10.34483 21.619 1.499 1.151 -3.859 -5.783 -6.498 -8.596 -10.042 -11.073 
10.86207 23.583 2.238 2.405 -2.870 -5.720 -5.906 -7.897 -9.858 -10.862 
11.37931 25.547 2.978 3.658 -2.870 -4.624 -5.486 -7.635 -9.608 -10.658 
11.89655 27.511 3.717 4.911 -2.033 -4.025 -4.941 -7.259 -9.157 -10.397 
12.41379 29.476 4.457 6.165 -2.244 -2.557 -4.547 -6.831 -9.072 -10.143 
12.93103 31.440 5.196 7.418 -0.610 2.897 -4.249 -6.418 -8.547 -10.110 
13.44828 33.404 5.936 8.672 6.673 4.633 -2.470 -6.273 -8.360 -9.737 
13.96552 35.368 6.675 9.925 8.582 6.369 -1.590 -5.245 -7.870 -9.602 
14.48276 37.332 7.415 11.178 10.490 8.105 3.959 -5.408 -7.709 -9.311 
15.00000 37.332 7.415 11.178 10.490 8.105 3.959 -5.157 -7.259 -9.145 
