# t[days] Lbol[erg/s]
0.51724 1.18007e+41
1.03448 2.46152e+41
1.55172 3.71778e+41
2.06897 3.71778e+41
2.58621 3.51781e+41
3.10345 2.91937e+41
3.62069 2.36940e+41
4.13793 1.72056e+41
4.65517 1.39692e+41
5.17241 1.11871e+41
5.68966 8.66784e+40
6.20690 7.02712e+40
6.72414 5.94101e+40
7.24138 5.06863e+40
7.75862 4.04974e+40
8.27586 3.45072e+40
8.79310 2.88022e+40
9.31034 2.47128e+40
9.82759 2.13087e+40
10.34483 1.83736e+40
10.86207 1.58427e+40
11.37931 1.36605e+40
11.89655 1.17788e+40
12.41379 1.01564e+40
12.93103 8.75739e+39
13.44828 7.55112e+39
13.96552 6.51100e+39
14.48276 5.61415e+39
15.00000 4.84083e+39
