# t[days] u g r i z y J H K
0.51724 -11.227 -12.691 -13.108 -13.015 -13.651 -12.999 -12.178 -11.877 -11.070 
1.03448 -11.227 -12.691 -13.108 -13.678 -13.816 -13.929 -13.840 -13.435 -13.243 
1.55172 -9.396 -11.696 -13.020 -13.678 -13.816 -13.929 -13.840 -13.749 -13.772 
2.06897 -7.299 -10.506 -11.991 -12.766 -13.143 -13.299 -13.695 -13.749 -13.772 
2.58621 -4.921 -8.909 -10.878 -11.864 -12.325 -12.575 -13.144 -13.356 -13.397 
3.10345 -3.497 -7.493 -9.760 -11.011 -11.813 -12.139 -12.617 -12.905 -13.182 
3.62069 -0.665 -6.156 -8.624 -10.083 -10.759 -11.452 -12.032 -12.620 -12.800 
4.13793 -0.560 -4.744 -7.143 -9.061 -10.011 -10.660 -11.497 -12.314 -12.776 
4.65517 10.975 -3.078 -6.351 -8.188 -9.241 -9.927 -11.123 -11.978 -12.481 
5.17241 14.630 -2.825 -5.769 -7.110 -8.886 -9.449 -10.637 -11.617 -12.277 
5.68966 18.285 1.388 -4.110 -6.263 -7.763 -8.685 -9.981 -11.204 -11.873 
6.20690 21.940 3.164 -3.701 -5.736 -7.078 -7.627 -9.514 -10.851 -11.720 
6.72414 25.594 4.940 -1.463 -4.611 -5.847 -6.830 -8.879 -10.483 -11.452 
7.24138 29.249 6.717 0.733 -4.227 -5.163 -5.823 -8.589 -10.111 -11.187 
7.75862 32.904 8.493 2.150 -4.171 -4.749 -5.003 -7.766 -9.712 -10.817 
8.27586 36.559 10.269 3.567 -3.268 -4.501 -4.907 -7.045 -9.419 -10.674 
8.79310 40.214 12.045 4.984 -2.456 -3.721 -4.555 -6.946 -9.024 -10.422 
9.31034 43.869 13.821 6.400 -1.643 -2.941 0.424 -6.253 -8.589 -10.161 
9.82759 47.523 15.597 7.817 -0.831 -2.160 1.874 -5.525 -8.042 -9.909 
10.34483 51.178 17.374 9.234 -0.018 -1.378 3.325 -5.525 -7.504 -9.360 
10.86207 54.833 19.150 10.651 0.794 -0.596 4.776 -5.356 -7.194 -9.161 
11.37931 58.488 20.926 12.068 1.607 0.186 6.227 -4.057 -7.112 -8.789 
11.89655 62.143 22.702 13.484 2.419 0.967 7.678 -3.622 -6.111 -8.473 
12.41379 65.798 24.478 14.901 3.232 1.749 9.128 -0.219 -6.054 -7.759 
12.93103 69.452 26.254 16.318 4.044 2.530 10.579 0.370 -4.980 -7.671 
13.44828 73.107 28.030 17.735 4.857 3.312 12.030 1.515 -4.768 -6.844 
13.96552 76.762 29.807 19.152 5.669 4.093 13.481 2.661 -3.925 -6.585 
14.48276 80.417 31.583 20.568 6.482 4.875 14.932 3.806 -3.529 -6.585 
15.00000 80.417 31.583 20.568 6.482 4.875 14.932 3.806 0.000 -6.121 
