# t[days] u g r i z y J H K
0.51724 -11.557 -10.459 -10.447 -10.580 -12.011 -12.390 -11.413 -10.867 -3.630 
1.03448 -11.659 -12.796 -13.172 -13.341 -13.550 -13.255 -12.824 -12.559 -12.378 
1.55172 -11.659 -12.796 -13.172 -13.575 -13.741 -13.855 -13.724 -13.423 -12.917 
2.06897 -10.937 -12.219 -13.163 -13.575 -13.741 -13.855 -13.743 -13.431 -13.116 
2.58621 -10.190 -11.700 -12.811 -13.209 -13.516 -13.762 -13.743 -13.423 -12.917 
3.10345 -8.863 -10.652 -12.018 -12.798 -13.125 -13.219 -13.273 -13.133 -12.604 
3.62069 -8.071 -9.925 -11.264 -12.086 -12.525 -12.725 -12.889 -12.615 -12.346 
4.13793 -7.147 -9.170 -10.468 -11.380 -11.934 -12.157 -12.341 -12.357 -12.168 
4.65517 -6.419 -8.568 -10.036 -11.063 -11.500 -11.759 -12.169 -12.066 -12.064 
5.17241 -5.654 -7.732 -9.405 -10.560 -11.204 -11.450 -11.756 -11.749 -11.693 
5.68966 -4.949 -7.240 -9.177 -10.340 -10.949 -11.219 -11.720 -11.749 -11.660 
6.20690 -4.439 -6.863 -8.702 -9.956 -10.596 -11.019 -11.418 -11.549 -11.511 
6.72414 -3.356 -6.345 -8.323 -9.519 -10.209 -10.642 -11.099 -11.271 -11.347 
7.24138 -2.642 -5.544 -7.898 -9.180 -9.904 -10.529 -10.939 -11.185 -11.181 
7.75862 -1.796 -5.524 -7.466 -8.923 -9.785 -10.274 -10.783 -11.006 -11.050 
8.27586 -1.796 -4.989 -6.988 -8.585 -9.448 -9.922 -10.619 -10.848 -11.048 
8.79310 -1.347 -4.468 -6.599 -8.293 -9.217 -9.780 -10.394 -10.763 -10.892 
9.31034 -0.075 -3.806 -6.262 -8.097 -8.983 -9.433 -10.209 -10.718 -10.727 
9.82759 0.677 -3.693 -5.933 -7.625 -8.865 -9.302 -10.069 -10.484 -10.674 
10.34483 1.341 -2.995 -5.823 -7.558 -8.718 -9.084 -9.791 -10.364 -10.603 
10.86207 2.005 -2.995 -5.387 -7.491 -8.488 -8.882 -9.764 -10.232 -10.489 
11.37931 2.669 -2.307 -5.297 -6.890 -7.905 -8.661 -9.516 -10.182 -10.402 
11.89655 3.333 -2.307 -4.668 -6.863 -7.773 -8.376 -9.494 -10.165 -10.331 
12.41379 3.997 -1.894 -4.657 -6.599 -7.654 -8.340 -9.403 -10.007 -10.248 
12.93103 4.660 -0.525 -4.564 -6.502 -7.511 -8.191 -9.242 -9.849 -10.241 
13.44828 5.324 -0.525 -3.961 -5.965 -7.257 -7.965 -8.964 -9.798 -10.204 
13.96552 5.988 -0.341 -3.915 -5.892 -6.978 -7.841 -8.847 -9.590 -10.031 
14.48276 6.652 0.521 -3.001 -5.289 -6.633 -7.378 -8.413 -9.272 -9.736 
15.00000 6.652 0.521 -2.942 -4.900 -5.793 -6.877 -8.052 -9.036 -9.408 
