# t[days] Lbol[erg/s]
0.51724 6.91536e+40
1.03448 7.97885e+40
1.55172 2.29640e+41
2.06897 2.51031e+41
2.58621 2.51031e+41
3.10345 2.26385e+41
3.62069 2.22002e+41
4.13793 1.56928e+41
4.65517 1.30116e+41
5.17241 9.87526e+40
5.68966 9.76045e+40
6.20690 7.24264e+40
6.72414 5.37100e+40
7.24138 4.28155e+40
7.75862 3.47987e+40
8.27586 2.40864e+40
8.79310 2.32887e+40
9.31034 1.82564e+40
9.82759 1.40586e+40
10.34483 1.08261e+40
10.86207 8.33678e+39
11.37931 6.41987e+39
11.89655 4.94372e+39
12.41379 3.80699e+39
12.93103 2.93164e+39
13.44828 2.25755e+39
13.96552 1.73847e+39
14.48276 1.33873e+39
15.00000 1.03091e+39
