# t[days] Lbol[erg/s]
0.51724 1.52419e+41
1.03448 1.57166e+41
1.55172 2.47495e+41
2.06897 2.47495e+41
2.58621 2.11253e+41
3.10345 1.72171e+41
3.62069 1.17996e+41
4.13793 9.42675e+40
4.65517 7.12333e+40
5.17241 5.72164e+40
5.68966 4.55991e+40
6.20690 3.92479e+40
6.72414 3.23044e+40
7.24138 2.57505e+40
7.75862 2.20433e+40
8.27586 1.92178e+40
8.79310 1.64911e+40
9.31034 1.37289e+40
9.82759 1.18327e+40
10.34483 1.01985e+40
10.86207 8.78992e+39
11.37931 7.57592e+39
11.89655 6.52958e+39
12.41379 5.62776e+39
12.93103 4.85050e+39
13.44828 4.18058e+39
13.96552 3.60319e+39
14.48276 3.10554e+39
15.00000 2.67662e+39
