# t[days] Lbol[erg/s]
0.51724 2.14504e+40
1.03448 4.43074e+40
1.55172 9.51438e+40
2.06897 9.51438e+40
2.58621 6.93049e+40
3.10345 5.83165e+40
3.62069 4.37303e+40
4.13793 2.98279e+40
4.65517 2.22085e+40
5.17241 1.50284e+40
5.68966 1.45536e+40
6.20690 1.03436e+40
6.72414 1.02100e+40
7.24138 6.59326e+39
7.75862 6.29729e+39
8.27586 4.11485e+39
8.79310 3.83117e+39
9.31034 3.37635e+39
9.82759 3.14994e+39
10.34483 2.93871e+39
10.86207 2.74164e+39
11.37931 2.55779e+39
11.89655 2.38626e+39
12.41379 2.22624e+39
12.93103 2.07695e+39
13.44828 1.93767e+39
13.96552 1.80773e+39
14.48276 1.68651e+39
15.00000 1.57341e+39
