# t[days] u g r i z y J H K
0.51724 -12.921 -13.402 -13.775 -12.508 -12.051 -13.652 -13.363 -11.601 -10.024 
1.03448 -12.921 -13.402 -13.775 -13.660 -13.557 -13.681 -13.613 -13.632 -11.938 
1.55172 -12.117 -12.923 -13.523 -13.660 -13.763 -13.681 -13.613 -13.853 -13.416 
2.06897 -10.975 -12.043 -12.976 -13.438 -13.557 -13.543 -13.727 -13.632 -13.580 
2.58621 -9.584 -11.102 -12.497 -13.042 -13.396 -13.519 -13.599 -13.853 -13.429 
3.10345 -8.176 -10.166 -11.833 -12.586 -12.954 -13.112 -13.413 -13.584 -13.580 
3.62069 -6.940 -9.307 -11.223 -12.110 -12.654 -12.991 -13.386 -13.624 -13.514 
4.13793 -5.338 -8.568 -10.654 -11.625 -12.042 -12.509 -13.105 -13.467 -13.595 
4.65517 -4.030 -7.476 -10.073 -11.194 -12.011 -12.155 -12.961 -13.155 -13.514 
5.17241 -2.625 -7.274 -9.414 -10.649 -11.429 -11.992 -12.488 -12.982 -13.309 
5.68966 -1.027 -6.195 -8.896 -10.189 -10.997 -11.438 -12.274 -12.937 -13.148 
6.20690 -0.867 -5.534 -8.074 -9.638 -10.430 -11.055 -11.921 -12.677 -13.123 
6.72414 1.585 -4.778 -7.630 -9.185 -9.817 -10.567 -11.694 -12.514 -12.822 
7.24138 2.970 -2.949 -6.792 -8.677 -9.804 -10.147 -11.385 -12.342 -12.646 
7.75862 4.355 -2.949 -6.483 -8.075 -9.203 -10.126 -10.994 -12.053 -12.570 
8.27586 5.739 -3.298 -5.536 -8.072 -8.665 -9.304 -10.839 -11.664 -12.411 
8.79310 7.124 -3.298 -4.909 -7.262 -8.656 -8.964 -10.491 -11.635 -12.340 
9.31034 8.509 3.821 -4.236 -6.697 -8.093 -8.403 -10.159 -11.367 -12.191 
9.82759 9.893 5.541 -4.835 -5.946 -7.410 -8.208 -9.924 -11.145 -12.018 
10.34483 11.278 7.261 -3.613 -5.876 -6.802 -7.735 -9.610 -11.105 -11.635 
10.86207 12.663 8.981 -2.526 -5.183 -6.129 -7.276 -9.215 -10.611 -11.423 
11.37931 14.047 10.701 2.808 -4.313 -5.978 -6.556 -8.809 -10.389 -11.352 
11.89655 15.432 12.421 4.216 -4.373 -5.450 -6.417 -8.561 -9.956 -10.833 
12.41379 16.817 14.141 5.625 -1.488 -4.859 -4.455 -7.876 -9.718 -10.514 
12.93103 18.201 15.861 7.034 0.356 -3.425 -4.334 -7.426 -9.368 -10.296 
13.44828 19.586 17.581 8.443 1.617 -3.345 -4.066 -6.927 -9.149 -9.824 
13.96552 20.971 19.301 9.851 2.877 -3.161 -4.066 -6.483 -8.273 -9.525 
14.48276 22.356 21.021 11.260 4.138 -2.526 -4.727 -5.964 -7.975 -9.197 
15.00000 22.356 21.021 11.260 4.138 -2.348 -4.727 -5.766 -7.656 -8.925 
