# t[days] Lbol[erg/s]
0.51724 3.69228e+40
1.03448 1.15932e+41
1.55172 1.95573e+41
2.06897 1.95573e+41
2.58621 1.78077e+41
3.10345 1.40340e+41
3.62069 1.31570e+41
4.13793 1.10560e+41
4.65517 8.50315e+40
5.17241 7.20584e+40
5.68966 5.99833e+40
6.20690 4.66352e+40
6.72414 4.12085e+40
7.24138 3.53514e+40
7.75862 2.95004e+40
8.27586 2.54509e+40
8.79310 2.18193e+40
9.31034 1.98669e+40
9.82759 1.74532e+40
10.34483 1.53329e+40
10.86207 1.34701e+40
11.37931 1.18336e+40
11.89655 1.03960e+40
12.41379 9.13297e+39
12.93103 8.02341e+39
13.44828 7.04865e+39
13.96552 6.19232e+39
14.48276 5.44002e+39
15.00000 4.77911e+39
