# t[days] Lbol[erg/s]
0.51724 5.89522e+40
1.03448 1.09695e+41
1.55172 1.09695e+41
2.06897 9.29887e+40
2.58621 7.67911e+40
3.10345 5.32085e+40
3.62069 3.58885e+40
4.13793 2.50148e+40
4.65517 1.84296e+40
5.17241 1.38784e+40
5.68966 1.12316e+40
6.20690 8.77253e+39
6.72414 7.07107e+39
7.24138 6.06010e+39
7.75862 5.16754e+39
8.27586 4.53999e+39
8.79310 3.93962e+39
9.31034 3.50411e+39
9.82759 3.12634e+39
10.34483 2.78930e+39
10.86207 2.48859e+39
11.37931 2.22030e+39
11.89655 1.98094e+39
12.41379 1.76738e+39
12.93103 1.57684e+39
13.44828 1.40685e+39
13.96552 1.25518e+39
14.48276 1.11986e+39
15.00000 9.99130e+38
