# t[days] Lbol[erg/s]
0.51724 7.31799e+40
1.03448 2.01401e+41
1.55172 2.74348e+41
2.06897 2.74348e+41
2.58621 2.55099e+41
3.10345 2.20632e+41
3.62069 1.80774e+41
4.13793 1.37900e+41
4.65517 1.15928e+41
5.17241 9.51576e+40
5.68966 7.46836e+40
6.20690 6.24055e+40
6.72414 5.24686e+40
7.24138 4.42307e+40
7.75862 3.58534e+40
8.27586 3.11609e+40
8.79310 2.58917e+40
9.31034 2.24128e+40
9.82759 1.94302e+40
10.34483 1.68446e+40
10.86207 1.46030e+40
11.37931 1.26597e+40
11.89655 1.09750e+40
12.41379 9.51448e+39
12.93103 8.24834e+39
13.44828 7.15069e+39
13.96552 6.19911e+39
14.48276 5.37416e+39
15.00000 4.65899e+39
