# t[days] u g r i z y J H K
0.51724 -13.720 -14.694 -15.033 -15.250 -15.423 -15.519 -14.828 -14.331 -14.378 
1.03448 -13.720 -14.694 -15.406 -16.069 -16.480 -16.528 -16.322 -15.916 -15.459 
1.55172 -12.093 -14.259 -15.406 -16.069 -16.480 -16.528 -16.322 -16.131 -15.808 
2.06897 -10.519 -13.211 -14.749 -15.675 -16.144 -16.326 -16.241 -16.131 -15.808 
2.58621 -9.329 -12.157 -14.033 -15.041 -15.575 -15.785 -15.928 -15.962 -15.777 
3.10345 -7.093 -11.334 -13.226 -14.269 -14.979 -15.212 -15.438 -15.571 -15.468 
3.62069 -5.751 -9.977 -12.233 -13.601 -14.310 -14.694 -15.043 -15.210 -15.277 
4.13793 -4.239 -9.170 -11.515 -12.925 -13.637 -14.084 -14.555 -14.897 -14.992 
4.65517 -1.831 -7.960 -10.659 -12.241 -13.082 -13.587 -14.133 -14.523 -14.719 
5.17241 0.452 -6.554 -9.784 -11.440 -12.473 -12.909 -13.686 -14.158 -14.356 
5.68966 2.409 -5.449 -9.003 -10.850 -11.909 -12.408 -13.226 -13.871 -14.178 
6.20690 4.365 -4.787 -8.369 -10.222 -11.312 -11.775 -12.840 -13.589 -13.916 
6.72414 6.321 -4.055 -7.814 -9.559 -10.952 -11.517 -12.484 -13.263 -13.658 
7.24138 8.277 -3.615 -6.805 -9.114 -10.247 -10.889 -12.066 -12.910 -13.431 
7.75862 10.234 -2.102 -6.261 -8.333 -9.608 -10.165 -11.626 -12.660 -13.283 
8.27586 12.190 -1.804 -4.745 -7.927 -9.140 -9.818 -11.271 -12.293 -13.085 
8.79310 14.146 -1.220 -4.623 -6.651 -8.598 -9.499 -10.828 -12.039 -12.821 
9.31034 16.103 1.427 -3.924 -6.263 -8.152 -9.049 -10.612 -11.843 -12.608 
9.82759 18.059 2.524 -1.930 -5.443 -7.209 -8.027 -10.160 -11.584 -12.436 
10.34483 20.015 3.620 0.133 -5.206 -6.910 -7.980 -9.717 -11.373 -12.304 
10.86207 21.972 4.717 1.412 -5.206 -6.829 -7.137 -9.394 -10.985 -12.182 
11.37931 23.928 5.813 2.690 -2.595 -5.280 -6.867 -8.871 -10.816 -11.784 
11.89655 25.884 6.910 3.969 -1.525 -5.080 -6.524 -8.577 -10.516 -11.642 
12.41379 27.841 8.007 5.248 -1.289 -3.912 -4.826 -8.459 -10.229 -11.417 
12.93103 29.797 9.103 6.527 -0.815 -3.888 -4.826 -8.241 -9.937 -11.205 
13.44828 31.753 10.200 7.805 1.515 -3.888 -4.776 -7.337 -9.591 -11.000 
13.96552 33.710 11.296 9.084 2.859 -3.450 -2.498 -7.070 -9.456 -10.835 
14.48276 35.666 12.393 10.363 4.204 -3.267 -2.498 -6.783 -9.105 -10.737 
15.00000 35.666 12.393 10.363 4.204 -1.570 -2.498 -6.058 -8.554 -10.430 
