# t[days] u g r i z y J H K
0.51724 -12.504 -12.976 -13.069 -13.637 -13.189 -12.508 -13.315 -12.006 -11.092 
1.03448 -14.530 -15.099 -15.313 -15.471 -15.391 -15.083 -14.943 -14.215 -13.596 
1.55172 -14.530 -15.412 -15.895 -16.090 -16.044 -16.084 -15.782 -15.384 -14.936 
2.06897 -14.266 -15.412 -15.895 -16.090 -16.206 -16.175 -15.980 -15.634 -15.149 
2.58621 -13.137 -14.784 -15.542 -15.953 -16.206 -16.175 -15.980 -15.634 -15.149 
3.10345 -12.205 -13.960 -14.897 -15.312 -15.588 -15.657 -15.556 -15.240 -15.022 
3.62069 -11.198 -13.186 -14.224 -14.751 -15.033 -15.141 -15.057 -14.902 -14.455 
4.13793 -10.247 -12.399 -13.587 -14.233 -14.555 -14.731 -14.709 -14.426 -14.057 
4.65517 -9.477 -11.788 -13.101 -13.798 -14.110 -14.381 -14.414 -14.285 -14.036 
5.17241 -8.578 -11.216 -12.620 -13.448 -13.909 -14.113 -14.191 -14.009 -13.791 
5.68966 -7.856 -10.818 -12.328 -13.187 -13.632 -13.853 -13.982 -13.919 -13.749 
6.20690 -7.300 -10.303 -11.932 -12.841 -13.364 -13.609 -13.819 -13.735 -13.596 
6.72414 -6.691 -10.002 -11.575 -12.557 -13.126 -13.395 -13.691 -13.632 -13.591 
7.24138 -6.318 -9.570 -11.327 -12.308 -12.917 -13.171 -13.474 -13.575 -13.317 
7.75862 -5.739 -9.159 -10.902 -11.953 -12.555 -12.948 -13.259 -13.299 -13.235 
8.27586 -4.988 -8.738 -10.627 -11.803 -12.349 -12.715 -13.137 -13.260 -13.157 
8.79310 -4.605 -8.138 -10.264 -11.437 -12.114 -12.497 -12.931 -13.090 -13.109 
9.31034 -4.188 -7.981 -9.985 -11.198 -11.932 -12.357 -12.817 -12.976 -13.030 
9.82759 -3.502 -7.718 -9.685 -11.054 -11.699 -12.083 -12.665 -12.837 -12.932 
10.34483 -3.389 -7.175 -9.308 -10.755 -11.502 -11.976 -12.463 -12.800 -12.853 
10.86207 -3.001 -6.749 -9.152 -10.463 -11.268 -11.729 -12.363 -12.637 -12.678 
11.37931 -2.083 -6.451 -8.895 -10.244 -11.094 -11.599 -12.234 -12.523 -12.674 
11.89655 -1.999 -6.079 -8.483 -10.145 -10.997 -11.459 -12.066 -12.505 -12.579 
12.41379 -0.361 -5.805 -8.278 -9.912 -10.757 -11.284 -11.957 -12.380 -12.574 
12.93103 -0.361 -5.426 -8.226 -9.580 -10.473 -11.040 -11.806 -12.249 -12.472 
13.44828 -0.361 -4.933 -7.641 -9.332 -10.335 -10.848 -11.652 -12.110 -12.340 
13.96552 0.654 -4.909 -7.577 -9.131 -10.214 -10.747 -11.470 -11.994 -12.264 
14.48276 1.202 -4.349 -7.063 -8.947 -9.936 -10.491 -11.365 -11.939 -12.227 
15.00000 1.202 -4.221 -6.848 -8.655 -9.601 -10.242 -11.206 -11.767 -12.039 
