# t[days] Lbol[erg/s]
0.51724 1.17647e+41
1.03448 2.43846e+41
1.55172 2.43846e+41
2.06897 2.20570e+41
2.58621 1.73104e+41
3.10345 1.20541e+41
3.62069 8.42352e+40
4.13793 5.98153e+40
4.65517 4.55884e+40
5.17241 3.38887e+40
5.68966 2.62584e+40
6.20690 2.06802e+40
6.72414 1.77179e+40
7.24138 1.48572e+40
7.75862 1.21600e+40
8.27586 1.06039e+40
8.79310 9.31404e+39
9.31034 8.34085e+39
9.82759 7.38987e+39
10.34483 6.54731e+39
10.86207 5.80082e+39
11.37931 5.13944e+39
11.89655 4.55347e+39
12.41379 4.03431e+39
12.93103 3.57434e+39
13.44828 3.16681e+39
13.96552 2.80575e+39
14.48276 2.48585e+39
15.00000 2.20243e+39
