# t[days] Lbol[erg/s]
0.51724 1.30280e+41
1.03448 2.86968e+41
1.55172 2.86968e+41
2.06897 2.76972e+41
2.58621 2.62029e+41
3.10345 2.09683e+41
3.62069 1.69431e+41
4.13793 1.33700e+41
4.65517 1.05389e+41
5.17241 8.58209e+40
5.68966 6.99883e+40
6.20690 5.83859e+40
6.72414 5.06877e+40
7.24138 4.11284e+40
7.75862 3.42760e+40
8.27586 3.01966e+40
8.79310 2.54375e+40
9.31034 2.17587e+40
9.82759 1.90417e+40
10.34483 1.66641e+40
10.86207 1.45833e+40
11.37931 1.27623e+40
11.89655 1.11688e+40
12.41379 9.77415e+39
12.93103 8.55369e+39
13.44828 7.48563e+39
13.96552 6.55092e+39
14.48276 5.73294e+39
15.00000 5.01709e+39
