# t[days] Lbol[erg/s]
0.51724 9.37327e+40
1.03448 2.09284e+41
1.55172 2.87843e+41
2.06897 2.87843e+41
2.58621 2.67553e+41
3.10345 1.86975e+41
3.62069 1.35257e+41
4.13793 1.01595e+41
4.65517 7.45539e+40
5.17241 5.52338e+40
5.68966 4.36788e+40
6.20690 3.60141e+40
6.72414 2.92394e+40
7.24138 2.39456e+40
7.75862 1.96408e+40
8.27586 1.60061e+40
8.79310 1.33597e+40
9.31034 1.18567e+40
9.82759 1.04759e+40
10.34483 9.25590e+39
10.86207 8.17799e+39
11.37931 7.22561e+39
11.89655 6.38414e+39
12.41379 5.64067e+39
12.93103 4.98378e+39
13.44828 4.40338e+39
13.96552 3.89058e+39
14.48276 3.43750e+39
15.00000 3.03718e+39
