# t[days] Lbol[erg/s]
0.51724 5.49885e+40
1.03448 5.49885e+40
1.55172 1.77459e+40
2.06897 8.15664e+39
2.58621 4.84862e+39
3.10345 3.21856e+39
3.62069 2.35413e+39
4.13793 1.80072e+39
4.65517 1.41848e+39
5.17241 1.15433e+39
5.68966 9.09603e+38
6.20690 7.72110e+38
6.72414 6.48441e+38
7.24138 5.63673e+38
7.75862 4.88984e+38
8.27586 4.22793e+38
8.79310 3.71138e+38
9.31034 3.30562e+38
9.82759 2.90922e+38
10.34483 2.56036e+38
10.86207 2.25333e+38
11.37931 1.98312e+38
11.89655 1.74531e+38
12.41379 1.53602e+38
12.93103 1.35182e+38
13.44828 1.18972e+38
13.96552 1.04705e+38
14.48276 9.21491e+37
15.00000 8.10989e+37
