# t[days] Lbol[erg/s]
0.51724 6.50608e+40
1.03448 6.50608e+40
1.55172 1.98954e+40
2.06897 8.36953e+39
2.58621 4.77166e+39
3.10345 3.16329e+39
3.62069 2.32539e+39
4.13793 1.69804e+39
4.65517 1.33205e+39
5.17241 1.09839e+39
5.68966 8.93412e+38
6.20690 7.45474e+38
6.72414 6.18274e+38
7.24138 5.30310e+38
7.75862 4.50378e+38
8.27586 3.99030e+38
8.79310 3.44647e+38
9.31034 3.15696e+38
9.82759 2.78024e+38
10.34483 2.44848e+38
10.86207 2.15630e+38
11.37931 1.89899e+38
11.89655 1.67239e+38
12.41379 1.47282e+38
12.93103 1.29707e+38
13.44828 1.14229e+38
13.96552 1.00598e+38
14.48276 8.85941e+37
15.00000 7.80223e+37
